question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
67,Mitmachexperiment,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,0,0,0,0,0,1,7,2,1,1768631710.9331243,20.022225618362427,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
68,Ausstellung,Veranstaltung,0,0,0,0,0,1,7,3,1,1768632035.2992728,34.61977458000183,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,0,0,0,0,0,1,3,1,1,1768632304.443261,9.010919332504272,1,1.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
70,17:00-00:00 Uhr,17:00-00:00,0,0,0,0,0,1,5,3,1,1768631233.5141504,29.945115089416504,0,0.6666666666666666,0,formatog_d1_p4,1,llama3.1:8b,lndw25
71,Geeignet für Kinder,Geeignet für Erwachsene,0,0,0,0,0,1,4,2,1,1768631633.588235,19.732503652572632,0,0.6666666666666666,0,formatog_d1_p4,1,llama3.1:8b,lndw25
72,17:00-17:15 Uhr,2025,0,0,0,0,0,1,3,2,1,1768631967.271528,15.392685174942017,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Es handelt sich um ein Forschungsprojekt,0,0,0,1,0,0,2,2,1,1768632397.806285,18.546886444091797,0,0.030303030303030307,0,formatog_d1_p4,1,llama3.1:8b,lndw25
74,21:45-22:00 Uhr,2013,0,0,0,0,0,1,5,2,1,1768632748.8995538,22.38684058189392,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
75,Demonstration,Demonstration,0,0,0,0,0,1,6,2,1,1768631407.5677714,22.760420560836792,1,1.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
76,Barrierefreier Rollstuhlzugang,Online-Zugang,0,0,0,1,0,0,2,2,1,1768631672.244789,21.8125422000885,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
77,17:00-22:00 Uhr,"Samstag, 09:00 Uhr bis Sonntag, 18:00 Uhr",0,0,0,1,0,0,2,2,1,1768632041.6996765,16.03091788291931,0,0.22222222222222224,0,formatog_d1_p4,1,llama3.1:8b,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Haus der Maschinen,0,0,0,0,0,1,3,2,1,1768632323.1909685,13.356076002120972,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
79,Mitmachexperiment,Festival,0,0,0,1,0,0,3,2,1,1768632610.2592652,15.082387924194336,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
80,Geeignet für Kinder,Jedes Alter,0,0,0,0,0,1,3,2,1,1768631308.9990542,16.54824733734131,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Haus der Energie,0,0,0,1,0,0,3,2,1,1768631565.0367508,14.128721237182615,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Veranstaltung,0,0,0,0,0,1,6,2,1,1768631889.49321,35.12103891372681,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Zitadelle Spandau,0,0,0,1,0,0,3,2,1,1768632252.8519368,20.014167547225952,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
84,17:00-00:00 Uhr,2025,0,0,0,0,0,1,5,2,1,1768632520.216355,17.99655556678772,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768631460.0698528,17.980995178222656,0,0.5,0,formatog_d1_p4,1,llama3.1:8b,lndw25
86,Installation,Installation,0,0,0,0,0,1,6,2,1,1768631760.410007,21.69400668144226,1,1.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
87,Zukunft der Energie: nachhaltig durch KI,Autonomes Fahren im ZEKI,0,0,0,0,0,1,3,2,1,1768632088.411862,19.510624408721924,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
88,Zukunft der Energie: nachhaltig durch KI,Autonomes Fahren im ZEKI,0,0,0,0,0,1,6,2,1,1768632355.3259494,26.072280883789062,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Installation,0,0,0,0,0,1,6,2,1,1768632593.1343057,23.56403136253357,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,Fahrschule,0,0,0,1,0,0,3,3,1,1768631620.8427825,34.36142683029175,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Haus des Lernens,0,0,0,0,0,1,4,1,1,1768631920.4825263,5.952537536621094,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
92,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,5,2,1,1768632181.8949533,19.398069381713867,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
93,17:30-21:30 Uhr,"Samstag, der 28. Juni 2025",0,0,0,0,0,1,4,2,1,1768632519.8996332,18.302292346954346,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,5,2,1,1768632827.385503,17.621564865112305,0,0.33333333333333337,0,formatog_d1_p4,1,llama3.1:8b,lndw25
95,Spiel,Spiel,0,0,0,0,0,1,7,3,1,1768631826.7964962,22.876310348510746,1,1.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,3,2,1,1768632034.1923018,10.572100400924684,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
97,17:00-22:00 Uhr,2023-03-16 bis 2023-04-15,0,0,0,0,0,1,5,3,1,1768632310.912604,25.323297023773193,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Experiment 'Simulatorflug',0,0,0,1,0,0,6,3,1,1768632584.9722865,24.450862646102905,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
99,Karriere und Jobs an der TU Berlin,Flexible Produktion live,0,0,0,0,0,1,5,3,1,1768632832.3764768,18.975188732147217,0,0.0,0,formatog_d1_p4,1,llama3.1:8b,lndw25
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://example.com/event/123,0,0,0,0,0,1,4,2,1,1768627992.9671466,26.07189464569092,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,2,1,1768628334.8224008,22.593308687210083,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,0,0,0,1,0,0,3,2,1,1768628649.9476862,15.520498752593994,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1768628999.6839583,19.595569372177124,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantenwelt,0,0,0,0,0,1,4,2,1,1768629312.6056538,19.77407956123352,0,0.029411764705882353,0,formatog_d1_p3,1,llama3.1:8b,lndw25
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.technische-universitaet.de/veranstaltung/science-slam-brainpower-mit-entertainmentfaktor/,0,0,0,0,0,1,4,3,1,1768628170.9994557,25.05976128578186,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Alternativen zu Tierversuchen,0,0,0,1,0,0,5,3,1,1768628398.9952393,19.93514370918274,0,0.03278688524590164,0,formatog_d1_p3,1,llama3.1:8b,lndw25
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,www.tu-berlin.de,0,0,0,0,0,1,6,3,1,1768628638.0274217,21.09262466430664,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",Volkswagen SimCity,0,0,0,1,0,0,2,2,1,1768628925.8996136,10.039616346359251,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,1,4,3,1,1768629123.51252,21.748815774917603,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
10,Chatbots zur Stärkung der Demokratie,Bundesjugendausschuss,0,0,0,1,0,0,3,2,1,1768628825.4804769,14.723830699920654,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
11,Live-Musik,Veranstaltung,0,0,0,0,0,1,5,2,1,1768629091.6529045,34.65655517578125,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
12,17:00-21:30 Uhr,2024-02-27,0,0,0,0,0,1,4,3,1,1768629439.5213327,41.73037385940552,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de,0,0,0,0,0,1,4,2,1,1768629816.968752,17.848508834838867,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
14,25,2025,0,0,0,0,0,1,4,2,1,1768630118.6522875,20.512810945510864,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.dlr.de/en/desktopdefault.aspx/tabid-200/1007_read-10374.html,0,0,0,0,0,1,4,1,1,1768628969.2809277,7.748532056808472,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
16,Juri Mertens,Technische Universität Berlin,0,0,0,0,0,1,4,3,1,1768629250.3626962,34.26264476776123,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Hannover Messe,0,0,0,1,0,0,4,3,1,1768629679.041071,31.816142320632935,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Die Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1768630252.1287875,20.793432474136353,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
19,17:30-23:15 Uhr,Marchstraße 12-14 10587 Berlin,0,0,0,0,0,1,4,3,1,1768630580.847037,33.70807218551636,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Energiewende,0,0,0,0,0,1,4,2,1,1768629025.3890646,18.94595456123352,0,0.038461538461538464,0,formatog_d1_p3,1,llama3.1:8b,lndw25
21,23:30-00:00 Uhr,20:30,0,0,0,0,0,1,4,3,1,1768629406.6626408,34.58071041107178,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“,Haus der Ideen,0,0,0,0,0,1,4,2,1,1768629943.208731,18.39043378829956,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,Die geheime Kühlung der Bremsscheiben – wie viel Luft strömt durch die Belüftungskanäle?,0,0,0,0,0,1,4,2,1,1768630400.3420544,39.308802127838135,0,0.125,0,formatog_d1_p3,1,llama3.1:8b,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,The Late Show with Stephen Colbert ist kürzer,0,0,0,0,0,0,2,2,1,1768630817.7926853,8.24178433418274,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,The Tonight Show Starring Jimmy Fallon,0,0,0,1,0,0,3,2,1,1768629330.7440662,12.569222927093506,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Tagesthemen oder Stern TV,0,0,0,1,0,0,3,2,1,1768629671.1016767,10.503600597381592,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,"Vorträge, Seminare",0,0,0,1,0,0,3,2,1,1768629994.1080153,13.757819414138794,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,1. OG der Universitätsbibliothek,0,0,0,0,0,1,4,2,1,1768630259.3490932,22.116602659225464,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,1,0,0,3,2,1,1768630714.6966703,14.120566129684448,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
30,Lokfahren für Anfänger:innen,Einblicke in den modernen Bahnbetrieb,0,0,0,0,0,1,5,2,1,1768629383.5269928,27.628921508789062,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Bingo,0,0,0,1,0,0,6,3,1,1768629745.6956048,29.722558736801147,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,0,1,0,0,3,2,1,1768630164.8150382,17.477182388305664,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Lesung,0,0,0,0,0,1,5,3,1,1768630514.1389492,30.739194869995117,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Spiel des Lebens,0,0,0,1,0,0,3,2,1,1768630819.1859431,17.34250259399414,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus der Digitalisierung (RKF),0,0,0,0,0,1,6,3,1,1768629529.1497867,26.30289578437805,0,0.14285714285714288,0,formatog_d1_p3,1,llama3.1:8b,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Wettbewerb,0,0,0,1,0,0,3,3,1,1768629789.3284268,18.837881088256836,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
37,Tourismushistorischer Dia- und Filmabend,Kindercampus,0,0,0,0,0,1,6,3,1,1768630093.0604782,22.052586793899536,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
38,5 Euro,5,0,0,0,0,0,1,6,2,1,1768630312.000303,18.717130422592163,0,0.6666666666666666,0,formatog_d1_p3,1,llama3.1:8b,lndw25
39,jedes Alter,keines bestimmten Alters,0,0,0,1,0,0,3,2,1,1768630493.158834,10.360645055770874,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
40,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,3,1,1,1768629695.585901,7.372044324874878,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,5,1,1,1768629841.544059,11.110246181488035,0,0.7692307692307693,0,formatog_d1_p3,1,llama3.1:8b,lndw25
42,New Practice in Art and Technology / Workshops,,0,0,0,1,0,0,5,2,1,1768630006.7472186,27.236635446548465,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
43,Veranstaltung auf Englisch,,0,0,0,1,0,0,3,2,1,1768630546.8147745,14.098576545715332,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,19:20-19:30 Uhr,0,0,0,0,0,1,6,3,1,1768630927.5741415,33.90719270706177,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
45,21:00-21:20 Uhr,21:20 Uhr,0,0,0,0,0,1,4,3,1,1768630343.7990377,21.74110770225525,0,0.5,0,formatog_d1_p3,1,llama3.1:8b,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,1,0,0,2,2,1,1768630633.1376994,11.901217222213743,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Südwesten,0,0,0,0,0,1,5,3,1,1768630889.9174666,23.016663789749146,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Südwestausländer-Info,0,0,0,1,0,0,3,2,1,1768631171.7881205,12.749455451965332,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Karneval, Fastnacht, Oktoberfest",0,0,0,1,0,0,3,2,1,1768631376.3574083,10.2793390750885,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
50,Zukunft der Energie: nachhaltig durch KI,Robotik Show,0,0,0,1,0,0,3,2,1,1768630575.933437,19.48636150360107,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
51,über 1000,ca. 1000,0,0,0,1,0,0,3,2,1,1768630952.4765923,15.945684909820557,0,0.5,0,formatog_d1_p3,1,llama3.1:8b,lndw25
52,etwa 50,Achtundfünfzig,0,0,0,1,0,0,3,2,1,1768631212.7881002,16.620232582092285,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1768631443.4455564,6.699960231781006,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768631583.1463602,8.671475648880005,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel-Rennen,0,0,0,0,0,1,4,2,1,1768630788.4562657,11.310959100723268,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Lange Nacht der Forschung,0,0,0,0,0,1,2,3,1,1768631089.2524073,24.48757791519165,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",,0,0,0,1,0,0,3,2,1,1768631327.457134,11.097177982330322,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)","Haus der Ideen (H) Straße des 17. Juni 135 10623 Berlin Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",0,0,0,0,0,1,4,3,1,1768631599.3376443,22.715434074401855,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
59,17:30-23:20 Uhr,17:30-23:20 Uhr,0,0,0,0,0,1,4,3,1,1768631808.8510563,20.499823808670044,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
60,Barrierefreier Rollstuhlzugang,Patent DE102016103313B3,0,0,0,1,0,0,1,2,1,1768631046.6149268,16.261189937591553,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
61,Experiment,Wettbewerb,0,0,0,0,0,1,6,3,1,1768631362.7383046,29.311859846115112,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
62,Demonstration,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,5,2,1,1768631745.077211,21.140011072158813,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,3,1,1768632098.31452,32.43424391746521,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
64,Technische Universität Berlin,Max-Planck-Institut,0,0,0,1,0,0,3,2,1,1768632495.8730712,15.674063444137571,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
65,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,3,1,1,1768631005.1981852,6.754864692687988,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Einstein Center Digital Future (ECDF),0,0,0,0,0,1,5,2,1,1768631249.0178275,27.39276337623596,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
67,Mitmachexperiment,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,0,0,0,0,0,1,6,2,1,1768631618.1078217,16.543628931045532,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
68,Ausstellung,,0,0,0,1,0,0,6,3,1,1768631939.681784,31.166356563568115,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,0,0,0,0,0,1,3,1,1,1768632252.093741,9.787862300872805,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,4,2,1,1768631138.4827623,19.319584608078003,1,1.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
71,Geeignet für Kinder,Forschende und Wissenschaftler,0,0,0,1,0,0,2,2,1,1768631538.9342,18.839365243911743,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
72,17:00-17:15 Uhr,1968,0,0,0,0,0,0,2,3,1,1768631868.3825126,16.351494073867798,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Technische Universität Berlin,0,0,0,0,0,1,5,2,1,1768632284.803862,24.10790705680847,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
74,21:45-22:00 Uhr,2024-06-30,0,0,0,0,0,1,6,2,1,1768632652.1588552,23.369194507598877,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
75,Demonstration,,0,0,0,1,0,0,6,3,1,1768631280.1510906,39.76186776161194,0,0.0,1,formatog_d1_p3,1,llama3.1:8b,lndw25
76,Barrierefreier Rollstuhlzugang,Online,0,0,0,1,0,0,2,2,1,1768631605.292721,15.718477249145508,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
77,17:00-22:00 Uhr,2019,0,0,0,0,0,1,3,2,1,1768631931.4381096,17.044595956802368,0,0.0,0,formatog_d1_p3,1,llama3.1:8b,lndw25
