question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Veranstaltung 'Lang Nacht der Wissenschaften',0,0,0,0,0,0,0,1,0,1768715967.707072,3.6786627769470215,0,0.0,0,cot,1,llama4:scout,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutz,0,0,0,0,0,0,0,1,0,1768716043.9293346,3.0975635051727295,0,0.0,0,cot,1,llama4:scout,lndw25
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Eine Veranstaltung über Quantenphysik mit interaktiven Simulationen,0,0,0,0,0,0,0,1,0,1768716094.9599476,3.246168851852417,0,0.05479452054794521,0,cot,1,llama4:scout,lndw25
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,,0,0,0,0,0,0,0,1,0,1768716125.7448545,2.557227849960327,0,0.0,1,cot,1,llama4:scout,lndw25
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Organ-on-a-Chip-Technologie,0,0,0,0,0,0,0,1,0,1768716185.8078585,4.270985841751099,0,0.0,0,cot,1,llama4:scout,lndw25
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://www.fsttu.be/,0,0,0,0,0,0,0,1,0,1768716262.4442618,3.5607190132141113,0,0.0,0,cot,1,llama4:scout,lndw25
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!","Volkswagen (VW) SimCity refers to a collaboration or a project name, but there is not much information available about a direct project or product named 'VW SimCity'. However, there is a known game called SimCity that has various versions and editions, and Volkswagen (VW) is an automobile manufacturer.",0,0,0,0,0,0,0,1,0,1768716300.7613409,4.75492000579834,0,0.0,0,cot,1,llama4:scout,lndw25
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,0,0,1,0,1768716365.2329345,2.602519989013672,0,0.0,0,cot,1,llama4:scout,lndw25
10,Chatbots zur Stärkung der Demokratie,,0,0,0,0,0,0,0,1,0,1768716455.859171,2.8015596866607666,0,0.0,1,cot,1,llama4:scout,lndw25
11,Live-Musik,Eine Musik-Workshop-Veranstaltung,0,0,0,0,0,0,0,1,0,1768716507.2274346,3.7091152667999263,0,0.0,0,cot,1,llama4:scout,lndw25
12,17:00-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1768716555.1834717,3.5324323177337646,0,0.0,1,cot,1,llama4:scout,lndw25
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.youtube.com/watch?v=dE8c_MWR1kQ,0,0,0,0,0,0,0,1,0,1768716592.0707924,3.706144809722901,0,0.0,0,cot,1,llama4:scout,lndw25
14,25,Jubiläum der Entdeckung von Stickstoff,0,0,0,0,0,0,0,1,0,1768716637.6379857,4.470940828323364,0,0.0,0,cot,1,llama4:scout,lndw25
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.admiral-palast.de/,0,0,0,0,0,0,0,1,0,1768716673.17946,3.1697187423706055,0,0.0,0,cot,1,llama4:scout,lndw25
16,Juri Mertens,,0,0,0,0,0,0,0,1,0,1768716765.4591036,2.5055932998657227,0,0.0,1,cot,1,llama4:scout,lndw25
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",In Afrika,0,0,0,0,0,0,0,1,0,1768716811.9884436,2.8224470615386963,0,0.0,0,cot,1,llama4:scout,lndw25
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,https://www.ulm.de/  # or https://www.lwl.org/ (informations may vary),0,0,0,0,0,0,0,1,0,1768716859.4212134,4.059654474258423,0,0.0,0,cot,1,llama4:scout,lndw25
19,17:30-23:15 Uhr,,0,0,0,0,0,0,0,1,0,1768716907.7083108,2.6151633262634277,0,0.0,1,cot,1,llama4:scout,lndw25
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Open Battery ist eine Open-Source-Hardware-Plattform für die Entwicklung kostengünstiger Energie- und Speichersysteme.,0,0,0,0,0,0,0,1,0,1768716947.2064722,4.4182963371276855,0,0.06557377049180327,0,cot,1,llama4:scout,lndw25
21,23:30-00:00 Uhr,,0,0,0,0,0,0,0,1,0,1768716998.8299296,2.513150691986084,0,0.0,1,cot,1,llama4:scout,lndw25
22,Studentisches Projekt „Automatisiertes Fahren“, Hannover Messe,0,0,0,0,0,0,0,1,0,1768717095.2308445,3.844539642333984,0,0.0,0,cot,1,llama4:scout,lndw25
23,Science Slam – Brainpower mit Entertainment-Faktor,The Late Show with Stephen Colbert,0,0,0,0,0,0,0,1,0,1768717147.5125377,3.0362823009490967,0,0.0,0,cot,1,llama4:scout,lndw25
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Das Late-Night-Highlight 'The Tonight Show' mit dem 'Monologue' und 'The Late Show' mit dem 'Monologue' sind vergleichbar. Kürzer ist der 'Monologue' von 'The Daily Show'.,0,0,0,0,0,0,0,1,0,1768717230.0893338,3.762312173843384,0,0.0,0,cot,1,llama4:scout,lndw25
25,Science Slam – Brainpower mit Entertainment-Faktor,The Tonight Show,0,0,0,0,0,0,0,1,0,1768717305.3781908,2.8527536392211914,0,0.0,0,cot,1,llama4:scout,lndw25
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,0,0,0,0,0,0,0,1,0,1768717369.4684038,3.970207452774048,0,0.0,1,cot,1,llama4:scout,lndw25
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,0,0,0,0,0,1,0,1768717417.434354,3.089024782180786,0,0.0,1,cot,1,llama4:scout,lndw25
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,0,0,0,0,1,0,1768717479.9757094,2.789870023727417,0,0.0,1,cot,1,llama4:scout,lndw25
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,0,0,0,0,1,0,1768717580.1989467,2.3752686977386475,0,0.0,1,cot,1,llama4:scout,lndw25
30,Lokfahren für Anfänger:innen,,0,0,0,0,0,0,0,1,0,1768717628.747037,2.7625153064727783,0,0.0,1,cot,1,llama4:scout,lndw25
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Eine Matinee,0,0,0,0,0,0,0,1,0,1768717713.864384,2.762882709503174,0,0.0,0,cot,1,llama4:scout,lndw25
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,0,0,0,0,0,0,0,1,0,1768717862.962524,2.222999811172486,0,0.0,1,cot,1,llama4:scout,lndw25
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Die interaktive Lesung,0,0,0,0,0,0,0,1,0,1768717917.831562,2.9712538719177246,0,0.0,0,cot,1,llama4:scout,lndw25
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Ein Turnier,0,0,0,0,0,0,0,1,0,1768718019.3344357,2.856663227081299,0,0.0,0,cot,1,llama4:scout,lndw25
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",,0,0,0,0,0,0,0,1,0,1768718092.583799,2.2705349922180176,0,0.0,1,cot,1,llama4:scout,lndw25
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Die Diskussion 'Ist das schon ein Roboter?' findet im gleichen Haus statt wie 'Was ist ein Roboter?' oder 'Wie funktioniert ein Roboter?'.,0,0,0,0,0,0,0,1,0,1768718183.9634645,3.448572874069214,0,0.14814814814814817,0,cot,1,llama4:scout,lndw25
37,Tourismushistorischer Dia- und Filmabend,,0,0,0,0,0,0,0,1,0,1768718289.6609926,2.2685585021972656,0,0.0,1,cot,1,llama4:scout,lndw25
38,5 Euro,,0,0,0,0,0,0,0,1,0,1768718340.4904506,2.818417549133301,0,0.0,1,cot,1,llama4:scout,lndw25
39,jedes Alter,18 und älter,0,0,0,0,0,0,0,1,0,1768718396.1371267,3.3871452808380127,0,0.0,0,cot,1,llama4:scout,lndw25
40,Technische Universität Berlin,Landesverwaltung NRW,0,0,0,0,0,0,0,1,0,1768718440.1128154,2.3643593788146973,0,0.0,0,cot,1,llama4:scout,lndw25
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),LNDW,0,0,0,0,0,0,0,1,0,1768718475.6941612,2.6035687923431396,0,0.2222222222222222,0,cot,1,llama4:scout,lndw25
42,New Practice in Art and Technology / Workshops,,0,0,0,0,0,0,0,1,0,1768718533.608014,2.1885526180267334,0,0.0,1,cot,1,llama4:scout,lndw25
43,Veranstaltung auf Englisch,deutsch,0,0,0,0,0,0,0,1,0,1768718618.7463875,3.0793442726135254,0,0.0,0,cot,1,llama4:scout,lndw25
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,0,0,0,0,1,0,1768718670.4006765,3.372802257537842,0,0.0,1,cot,1,llama4:scout,lndw25
45,21:00-21:20 Uhr,,0,0,0,0,0,0,0,1,0,1768718714.483492,2.7924797534942627,0,0.0,1,cot,1,llama4:scout,lndw25
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,0,0,0,0,0,0,0,1,0,1768718758.8965511,1.7883758544921875,0,0.0,1,cot,1,llama4:scout,lndw25
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,,0,0,0,0,0,0,0,1,0,1768718819.0124166,2.7547218799591064,0,0.0,1,cot,1,llama4:scout,lndw25
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,,0,0,0,0,0,0,0,1,0,1768718859.9925067,2.886155366897583,0,0.0,1,cot,1,llama4:scout,lndw25
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen",,0,0,0,0,0,0,0,1,0,1768718927.495452,3.3083343505859375,0,0.0,1,cot,1,llama4:scout,lndw25
50,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768719019.9711795,3.83903169631958,0,0.0,1,cot,1,llama4:scout,lndw25
51,über 1000,4,0,0,0,0,0,0,0,1,0,1768719085.9834025,2.6666717529296875,0,0.0,0,cot,1,llama4:scout,lndw25
52,etwa 50,15,0,0,0,0,0,0,0,1,0,1768719142.5533912,2.914287805557251,0,0.0,0,cot,1,llama4:scout,lndw25
53,Science Slam – Brainpower mit Entertainment-Faktor,Neo Magazin Royale,0,0,0,0,0,0,0,1,0,1768719175.737948,3.021329402923584,0,0.0,0,cot,1,llama4:scout,lndw25
54,Berlin,LNDW findet in Berlin statt.,0,0,0,0,0,0,0,1,0,1768719221.554558,2.9013116359710693,0,0.33333333333333337,0,cot,1,llama4:scout,lndw25
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel 1,0,0,0,0,0,0,0,1,0,1768719264.3671649,2.7917070388793945,0,0.0,0,cot,1,llama4:scout,lndw25
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Workshop,0,0,0,0,0,0,0,1,0,1768719323.2244036,3.132275342941284,0,0.0,0,cot,1,llama4:scout,lndw25
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.","Die 'Lange Nacht der Wissenschaften' ist eine Veranstaltung, bei der Wissenschaft und Forschung für die Öffentlichkeit zugänglich gemacht werden sollen.",0,0,0,0,0,0,0,1,0,1768719386.8268936,4.578066110610962,0,0.1647058823529412,0,cot,1,llama4:scout,lndw25
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",In Berlin,0,0,0,0,0,0,0,1,0,1768719439.7102754,2.3998894691467285,0,0.09999999999999999,0,cot,1,llama4:scout,lndw25
59,17:30-23:20 Uhr,27.07.2024 – 28.07.2024,0,0,0,0,0,0,0,1,0,1768719487.550517,3.1333823204040527,0,0.0,0,cot,1,llama4:scout,lndw25
60,Barrierefreier Rollstuhlzugang,,0,0,0,0,0,0,0,1,0,1768719526.719292,3.612621068954468,0,0.0,1,cot,1,llama4:scout,lndw25
61,Experiment,Leuchtendes Material,0,0,0,0,0,0,0,1,0,1768719624.7088697,4.357198715209961,0,0.0,0,cot,1,llama4:scout,lndw25
62,Demonstration,Wärmeübertrager,0,0,0,0,0,0,0,1,0,1768719683.3571284,3.914149761199951,0,0.0,0,cot,1,llama4:scout,lndw25
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768719748.6243355,3.0740392208099365,0,0.0,0,cot,1,llama4:scout,lndw25
64,Technische Universität Berlin,Max-Planck-Institut für Chemie,0,0,0,0,0,0,0,1,0,1768719816.5674582,3.4871528148651123,0,0.0,0,cot,1,llama4:scout,lndw25
65,Technische Universität Berlin,"Landesanstalt für Umwelt, Naturschutz und Geologie Mecklenburg-Vorpommern",0,0,0,0,0,0,0,1,0,1768719885.6492636,4.285957098007202,0,0.0,0,cot,1,llama4:scout,lndw25
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Universität oder Forschungseinrichtung,0,0,0,0,0,0,0,1,0,1768719945.015514,3.2457120418548584,0,0.0,0,cot,1,llama4:scout,lndw25
67,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,0,0,1,0,1768720010.1685145,3.1837048530578613,1,1.0,0,cot,1,llama4:scout,lndw25
68,Ausstellung,eine Diskussion,0,0,0,0,0,0,0,1,0,1768720071.5496812,2.6262152194976807,0,0.0,0,cot,1,llama4:scout,lndw25
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Eine Ausstellung oder Veranstaltung zum Thema Open Science und digitale Informationsinfrastrukturen,0,0,0,0,0,0,0,1,0,1768720099.113085,3.8995440006256104,0,0.0,0,cot,1,llama4:scout,lndw25
70,17:00-00:00 Uhr,,0,0,0,0,0,0,0,1,0,1768720156.1440191,3.240705966949463,0,0.0,1,cot,1,llama4:scout,lndw25
71,Geeignet für Kinder,"Forscher, Wissenschaftler, Informationsmanager",0,0,0,0,0,0,0,1,0,1768720196.5301008,3.164398193359375,0,0.0,0,cot,1,llama4:scout,lndw25
72,17:00-17:15 Uhr,,0,0,0,0,0,0,0,1,0,1768720281.9627366,2.4716548919677734,0,0.0,1,cot,1,llama4:scout,lndw25
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Ein Fahrsimulator,0,0,0,0,0,0,0,1,0,1768720352.1586516,4.247447490692139,0,0.03225806451612903,0,cot,1,llama4:scout,lndw25
74,21:45-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768720441.5238438,3.2754948139190674,0,0.0,1,cot,1,llama4:scout,lndw25
75,Demonstration,Demonstration,0,0,0,0,0,0,0,1,0,1768720512.9205534,3.1686601638793945,1,1.0,0,cot,1,llama4:scout,lndw25
76,Barrierefreier Rollstuhlzugang,Barrierefreier Zugang,0,0,0,0,0,0,0,1,0,1768720570.2541146,2.6849594116210938,0,0.5,0,cot,1,llama4:scout,lndw25
77,17:00-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768720631.9811769,2.351032018661499,0,0.0,1,cot,1,llama4:scout,lndw25
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Düsseldorf,0,0,0,0,0,0,0,1,0,1768720680.0115511,2.2068941593170166,0,0.0,0,cot,1,llama4:scout,lndw25
79,Mitmachexperiment,Bildung,0,0,0,0,0,0,0,1,0,1768720735.7392514,2.428589105606079,0,0.0,0,cot,1,llama4:scout,lndw25
80,Geeignet für Kinder,Für Menschen mit Lernschwierigkeiten oder Behinderungen,0,0,0,0,0,0,0,1,0,1768720792.6001513,3.5004804134368896,0,0.2222222222222222,0,cot,1,llama4:scout,lndw25
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Halle (Saale),0,0,0,0,0,0,0,1,0,1768720858.4560034,3.3595635890960693,0,0.0,0,cot,1,llama4:scout,lndw25
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,0,0,0,0,0,0,0,1,0,1768720911.693922,3.3633410930633545,0,0.6,0,cot,1,llama4:scout,lndw25
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)","Eureko-Haus, Fasanenstraße 87, 10623 Berlin",0,0,0,0,0,0,0,1,0,1768720983.1510112,2.9043068885803223,0,0.0,0,cot,1,llama4:scout,lndw25
84,17:00-00:00 Uhr,1. Januar 2024 bis 31. Dezember 2024,0,0,0,0,0,0,0,1,0,1768721034.3848157,4.145994186401367,0,0.0,0,cot,1,llama4:scout,lndw25
85,Geeignet für Kinder,Erwachsene,0,0,0,0,0,0,0,1,0,1768721081.5185745,3.0694057941436768,0,0.0,0,cot,1,llama4:scout,lndw25
86,Installation,Installation,0,0,0,0,0,0,0,1,0,1768721139.2713752,2.6540396213531494,1,1.0,0,cot,1,llama4:scout,lndw25
87,Zukunft der Energie: nachhaltig durch KI,,0,0,0,0,0,0,0,1,0,1768721198.2955115,4.33449649810791,0,0.0,1,cot,1,llama4:scout,lndw25
88,Zukunft der Energie: nachhaltig durch KI,"Eine Installation findet bei ZEKI nicht statt, da es sich um ein Forschungszentrum für Künstliche Intelligenz handelt.",0,0,0,0,0,0,0,1,0,1768721266.6374755,3.3936493396759033,0,0.0,0,cot,1,llama4:scout,lndw25
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Checkpoint Charlie,0,0,0,0,0,0,0,1,0,1768721313.4416392,2.84596848487854,0,0.0,0,cot,1,llama4:scout,lndw25
90,Stich für Stich nachhaltig – Sticken fürs Klima,,0,0,0,0,0,0,0,1,0,1768721374.633941,3.2393741607666016,0,0.0,1,cot,1,llama4:scout,lndw25
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,,0,0,0,0,0,0,0,1,0,1768721401.4166973,2.845425844192505,0,0.0,1,cot,1,llama4:scout,lndw25
92,Mitmachexperiment,Überlebenstraining oder Outdoor-Veranstaltung,0,0,0,0,0,0,0,1,0,1768721445.7700698,4.028487682342529,0,0.0,0,cot,1,llama4:scout,lndw25
93,17:30-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1768721491.7018845,3.057523012161255,0,0.0,1,cot,1,llama4:scout,lndw25
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,0,0,0,0,0,0,0,1,0,1768721561.334533,4.044931650161743,0,0.0,0,cot,1,llama4:scout,lndw25
95,Spiel,Diskussion,0,0,0,0,0,0,0,1,0,1768721632.426417,2.71124267578125,0,0.0,0,cot,1,llama4:scout,lndw25
96,Geeignet für Kinder,"Für alle, die neue Sprachen lernen und dadurch neue Kulturen und Perspektiven entdecken möchten.",0,0,0,0,0,0,0,1,0,1768721690.3700738,3.571672201156616,0,0.125,0,cot,1,llama4:scout,lndw25
97,17:00-22:00 Uhr,,0,0,0,0,0,0,0,1,0,1768721738.0717022,2.7796318531036377,0,0.0,1,cot,1,llama4:scout,lndw25
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Mitmach-Experiment,0,0,0,0,0,0,0,1,0,1768721817.226384,3.734251737594605,0,0.0,0,cot,1,llama4:scout,lndw25
99,Karriere und Jobs an der TU Berlin,,0,0,0,0,0,0,0,1,0,1768721900.582457,2.3998687267303467,0,0.0,1,cot,1,llama4:scout,lndw25
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,"## Step 1: Understand the task
The task is to find the URL for a specific event given its address.

## 2: Identify the address
The address provided is ""Haus der Physik (ER), Hardenbergstraße 36a (Zugang campusseitig), 10623 Berlin, Raum ER 169"".

## 3: Determine the approach
To find the URL for the event, we should consider common practices for event listings and location-specific information.

## 4: Consider possible sources
Events are often listed on the website of the venue, on event calendars, or on informational pages related to the venue or organizers.

## 5: Analyze the given information
The address points to a specific location: ""Haus der Physik"" at the Technical University of Berlin.

## 6: Formulate a likely URL pattern
Given that ""Haus der Physik"" is associated with the Technical University of Berlin, a likely URL could be related to the TU Berlin's website or a specific page for events at the Haus der Physik.

## 7: Search for the URL
Without direct access to external information, a precise URL cannot be generated. However, a common approach is to search for the official website of the Haus der Physik or the TU Berlin events.

## 8: Consider the structure of educational and research institution websites
Typically, such institutions have a dedicated events page or calendar.

## 9: Realize the limitation
The exact URL for the specific event or location cannot be directly provided without additional context or access to real-time information.

## 10: Provide a logical conclusion
Given the constraints and aiming for a concise answer, we must conclude based on typical practices.

The final answer is: 
https://www.tu-berlin.de/",0,0,0,0,0,0,0,1,0,1768715834.4280243,7.241618394851685,0,0.0,0,io_simple,1,llama4:scout,lndw25
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.","Die Veranstaltung mit der URL 'https://www.langenachtderwissenschaften.de/programm/detail/51450' ist nicht direkt beschreibbar, ohne weitere Informationen über die spezifische Veranstaltung zu haben. Die Lange Nacht der Wissenschaften ist eine Veranstaltung, bei der Wissenschaftler und Forscher ihre Arbeit und Forschungsergebnisse der Öffentlichkeit präsentieren, oft in einer interaktiven und leicht verständlichen Form. Um eine präzise Antwort zu geben, müsste man die Details der spezifischen Veranstaltung kennen, wie z.B. den Titel oder eine Beschreibung, die auf der genannten URL zu finden sind.",0,0,0,0,0,0,0,1,0,1768715899.2944283,2.908975124359131,0,0.14173228346456695,0,io_simple,1,llama4:scout,lndw25
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.","Die Veranstaltung findet am  10.05.2024, 19:00 Uhr  statt. 
Die  Lange Nacht der Wissenschaften 2024 in  Dresden  widmet sich  unter dem  Motto  Forschen  -  Erfinden  -  Vernetzen.",0,0,0,0,0,0,0,1,0,1768715971.473813,1.9275476932525637,0,0.0,0,io_simple,1,llama4:scout,lndw25
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutz,0,0,0,0,0,0,0,1,0,1768716047.1740637,0.8434438705444336,0,0.0,0,io_simple,1,llama4:scout,lndw25
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.","Die Veranstaltung ""Erkunden Sie die Welt der Quantenphysik mit interaktiven Simulationen"" zielt darauf ab, Teilnehmern die Grundlagen und Phänomene der Quantenphysik durch interaktive Simulationen näherzubringen. Dabei werden wahrscheinlich verschiedene Aspekte der Quantenmechanik, wie Quantenüberlagerung, Verschränkung, Quanten tunneling und Quantencomputing, behandelt. Die interaktiven Elemente sollen ein tieferes Verständnis dieser komplexen Konzepte ermöglichen und möglicherweise sogar ein Interesse für weiterführende Studien in diesem Bereich wecken.",0,0,0,0,0,0,0,1,0,1768716098.3100383,2.9033498764038086,0,0.14876033057851237,0,io_simple,1,llama4:scout,lndw25
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.nuernberg.de/internet/visit_nuernberg/veranstaltungen/science-slams.html,0,0,0,0,0,0,0,1,0,1768716128.4037893,1.2703347206115725,0,0.0,0,io_simple,1,llama4:scout,lndw25
