metric,method,count,mean,std,min,25%,50%,75%,max,sum
f1,formatog_d4_p3,100.0,0.16476450156450156,0.33438596117485686,0.0,0.0,0.0,0.02961538461538455,1.0,16.476450156450156
f1,formatog_d4_p4,100.0,0.17379571589777087,0.35163468679188764,0.0,0.0,0.0,0.04911642411642405,1.0,17.379571589777086
is_no_answer,formatog_d1_p1,100.0,0.03,0.17144660799776532,0.0,0.0,0.0,0.0,1.0,3.0
is_no_answer,formatog_d1_p2,100.0,0.04,0.19694638556693236,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_d1_p3,100.0,0.08,0.27265992434429076,0.0,0.0,0.0,0.0,1.0,8.0
is_no_answer,formatog_d1_p4,100.0,0.03,0.17144660799776532,0.0,0.0,0.0,0.0,1.0,3.0
is_no_answer,formatog_d2_p1,100.0,0.04,0.19694638556693236,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_d2_p2,100.0,0.04,0.1969463855669324,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_d2_p3,100.0,0.08,0.2726599243442907,0.0,0.0,0.0,0.0,1.0,8.0
is_no_answer,formatog_d2_p4,100.0,0.03,0.1714466079977653,0.0,0.0,0.0,0.0,1.0,3.0
is_no_answer,formatog_d3_p1,100.0,0.06,0.23868325657594203,0.0,0.0,0.0,0.0,1.0,6.0
is_no_answer,formatog_d3_p2,100.0,0.05,0.2190429135575903,0.0,0.0,0.0,0.0,1.0,5.0
is_no_answer,formatog_d3_p3,100.0,0.12,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,12.0
is_no_answer,formatog_d3_p4,100.0,0.05,0.2190429135575903,0.0,0.0,0.0,0.0,1.0,5.0
is_no_answer,formatog_d4_p1,100.0,0.08,0.2726599243442907,0.0,0.0,0.0,0.0,1.0,8.0
is_no_answer,formatog_d4_p2,100.0,0.04,0.19694638556693236,0.0,0.0,0.0,0.0,1.0,4.0
is_no_answer,formatog_d4_p3,100.0,0.08,0.2726599243442907,0.0,0.0,0.0,0.0,1.0,8.0
is_no_answer,formatog_d4_p4,100.0,0.07,0.2564323999762428,0.0,0.0,0.0,0.0,1.0,7.0
