question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
51,über 1000,4,1,0,0,0,0,0,3,2,1,1768027147.582468,20.417107820510864,0,0.0,0,0,1,0,formatog_d1_p4,1
52,etwa 50,Über 200,1,0,0,0,0,0,3,2,1,1768027385.1921587,18.98248839378357,0,0.0,0,0,1,0,formatog_d1_p4,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1768027573.431553,5.496687650680542,1,1.0,0,1,0,0,formatog_d1_p4,1
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768027701.7621095,6.560075044631958,1,1.0,0,1,0,0,formatog_d1_p4,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Lange Nacht der Wissenschaften,0,0,0,0,0,1,3,2,1,1768027493.089653,16.03627371788025,0,0.0,0,0,0,0,formatog_d1_p4,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,TED,1,0,0,0,0,0,5,3,1,1768028071.7031622,47.61063361167908,0,0.0,0,0,1,0,formatog_d1_p4,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,2,1,1768028474.5204294,31.418412446975708,0,0.08108108108108107,0,0,0,0,formatog_d1_p4,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen,0,0,0,0,0,1,3,2,1,1768028891.09544,15.655789852142334,0,0.19999999999999998,0,0,0,0,formatog_d1_p4,1
59,17:30-23:20 Uhr,2023-02-27 17:30:00 - 2023-02-27 23:20:00,0,0,0,0,0,1,3,3,1,1768029239.480575,30.486531972885132,0,0.0,0,0,0,0,formatog_d1_p4,1
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,3,2,1,1768027442.6371963,17.78582262992859,1,1.0,0,1,0,0,formatog_d1_p4,1
61,Experiment,Thermischer Wärmeübertrager,1,0,0,0,0,0,8,3,1,1768027742.6535933,40.40821194648743,0,0.0,0,0,1,0,formatog_d1_p4,1
62,Demonstration,Lange Nacht der Wissenschaften,0,0,0,0,0,1,5,2,1,1768028118.1638267,20.531440019607544,0,0.0,0,0,0,0,formatog_d1_p4,1
63,Fluoreszierender Wärmeübertrager,Langen Nacht der Wissenschaften,1,0,0,0,0,0,7,3,1,1768028505.19171,35.390780448913574,0,0.0,0,0,1,0,formatog_d1_p4,1
64,Technische Universität Berlin,Forschungszentrum Jülich,1,0,0,0,0,0,3,2,1,1768028837.1817486,25.321065664291385,0,0.0,0,0,1,0,formatog_d1_p4,1
65,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V.,0,0,0,0,0,1,3,1,1,1768027330.6283035,6.299228191375732,0,0.0,0,0,0,0,formatog_d1_p4,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Einstein Center Digital Future (ECDF)/Robert-Koch-Forum Wilhelmstraße 67 10117 Berlin Raum RKF 009,0,0,0,0,0,1,5,2,1,1768027710.7702725,22.98266911506653,0,0.0,0,0,0,0,formatog_d1_p4,1
67,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,6,2,1,1768028007.8700843,16.944175481796265,0,0.0,0,0,0,0,formatog_d1_p4,1
68,Ausstellung,Diskussion,0,0,0,0,0,1,6,3,1,1768028280.1673152,27.631872177124023,0,0.0,0,0,0,0,formatog_d1_p4,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Beschreibung,0,0,0,0,0,1,3,1,1,1768028506.1428685,5.351238250732422,0,0.0,0,0,0,0,formatog_d1_p4,1
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,4,2,1,1768027616.5651066,20.36774325370789,1,1.0,0,1,0,0,formatog_d1_p4,1
71,Geeignet für Kinder,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,2,1,1768027928.4745278,22.150208950042725,0,0.0,0,0,0,0,formatog_d1_p4,1
72,17:00-17:15 Uhr,2023-06-23,1,0,0,0,0,0,3,3,1,1768028256.4063406,40.37631344795227,0,0.0,0,0,1,0,formatog_d1_p4,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Veranstaltung,0,0,0,0,0,1,5,2,1,1768028624.110776,21.909759044647217,0,0.0,0,0,0,0,formatog_d1_p4,1
74,21:45-22:00 Uhr,2019,0,0,0,0,0,1,6,2,1,1768028982.590954,23.84450936317444,0,0.0,0,0,0,0,formatog_d1_p4,1
75,Demonstration,Demonstration,0,0,0,0,0,1,6,2,1,1768027626.99041,12.471991777420044,1,1.0,0,1,0,0,formatog_d1_p4,1
76,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,3,2,1,1768027818.955707,8.704412937164307,1,1.0,0,1,0,0,formatog_d1_p4,1
77,17:00-22:00 Uhr,Ferienzeit,0,0,0,0,0,1,5,2,1,1768027991.36896,13.526069164276125,0,0.0,0,0,0,0,formatog_d1_p4,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Berlin,0,0,0,0,0,1,3,2,1,1768028186.7272182,7.576420068740845,0,0.0,0,0,0,0,formatog_d1_p4,1
79,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,6,3,1,1768028336.6947074,20.25364851951599,0,0.0,0,0,0,0,formatog_d1_p4,1
80,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,3,2,1,1768027778.040315,17.081464529037476,0,0.0,0,0,0,0,formatog_d1_p4,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Haus der Energie,1,0,0,0,0,0,6,3,1,1768027988.759244,33.317288875579834,0,0.0,0,0,1,0,formatog_d1_p4,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Event: Ein Zukunftslabor für die Sicherheit,0,0,0,0,0,1,6,2,1,1768028334.9727683,38.684438705444336,0,0.0,0,0,0,0,formatog_d1_p4,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Hasso-Plattner-Institut (HPI) der Universität Potsdam,1,0,0,0,0,0,3,2,1,1768028665.7213442,23.71652388572693,0,0.0,0,0,1,0,formatog_d1_p4,1
84,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,5,2,1,1768028952.5346968,18.438685655593872,1,1.0,0,1,0,0,formatog_d1_p4,1
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768028051.824713,18.638054609298703,0,0.5,0,0,0,0,formatog_d1_p4,1
86,Installation,Ausstellung,0,0,0,0,0,1,6,2,1,1768028349.9181924,17.845158576965332,0,0.0,0,0,0,0,formatog_d1_p4,1
87,Zukunft der Energie: nachhaltig durch KI,Haus der erlebbaren KI,0,0,0,0,0,1,4,2,1,1768028690.5202527,19.62715220451355,0,0.25,0,0,0,0,formatog_d1_p4,1
88,Zukunft der Energie: nachhaltig durch KI,Zentralfriedhof (Wien),1,0,0,0,0,0,3,2,1,1768028952.8636198,20.39901971817017,0,0.0,0,0,1,0,formatog_d1_p4,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Installation,0,0,0,0,0,1,6,2,1,1768029209.2869265,19.870089769363403,0,0.0,0,0,0,0,formatog_d1_p4,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,2,2,1,1768028368.4390216,16.241153717041016,0,0.0,0,0,0,0,formatog_d1_p4,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,0,0,0,0,0,1,4,1,1,1768028619.0687363,8.391393899917603,1,1.0,0,1,0,0,formatog_d1_p4,1
92,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,5,2,1,1768028983.2261047,19.273523807525635,0,0.0,0,0,0,0,formatog_d1_p4,1
93,17:30-21:30 Uhr,2025-06-01,0,0,0,0,0,1,5,2,1,1768029303.3835163,19.066792488098145,0,0.0,0,0,0,0,formatog_d1_p4,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,1,0,0,0,0,0,3,2,1,1768029637.967471,16.46688747406006,0,0.0,0,0,1,0,formatog_d1_p4,1
95,Spiel,Diskussion,1,0,0,0,0,0,7,3,1,1768028399.2574446,26.058026552200317,0,0.0,0,0,1,0,formatog_d1_p4,1
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,2,1,1768028720.8405538,18.71078085899353,0,0.0,0,0,0,0,formatog_d1_p4,1
97,17:00-22:00 Uhr,17:00 Uhr,0,0,0,0,0,1,5,3,1,1768029090.2332346,32.62048530578613,0,0.5,0,0,0,0,formatog_d1_p4,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Experiment: Schwerkraft,1,0,0,0,0,0,6,3,1,1768029509.4833715,36.858686685562134,0,0.0,0,0,1,0,formatog_d1_p4,1
99,Karriere und Jobs an der TU Berlin,Flexible Produktion live,0,0,0,0,0,1,5,3,1,1768029873.238868,35.44822835922241,0,0.0,0,0,0,0,formatog_d1_p4,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.fu-berlin.de/services/veranstaltungen,1,0,0,0,0,0,4,2,1,1768021916.283881,28.412973403930664,0,0.0,0,0,1,0,formatog_d1_p3,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,2,1,1768022267.0974596,21.907766580581665,0,0.0,0,0,0,0,formatog_d1_p3,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Langen Nacht der Wissenschaften,1,0,0,0,0,0,3,2,1,1768022548.0284362,20.26142406463623,0,0.0,0,0,1,0,formatog_d1_p3,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Demonstration,0,0,0,0,0,1,4,3,1,1768022957.2315767,32.90553522109985,0,0.0,0,0,0,0,formatog_d1_p3,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Technische Universität Berlin,0,0,0,0,0,1,4,2,1,1768023302.8117433,19.57773447036743,0,0.0,0,0,0,0,formatog_d1_p3,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.technische-universitaet.de/en/studies,0,0,0,0,0,1,4,2,1,1768021928.0029085,27.495919466018677,0,0.0,0,0,0,0,formatog_d1_p3,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Alternative zu Tierversuchen,1,0,0,0,0,0,5,3,1,1768022300.6840303,31.721035480499268,0,0.03278688524590164,0,0,1,0,formatog_d1_p3,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://fsttue.de/,0,0,0,0,0,1,6,2,1,1768022679.7494895,21.45200252532959,0,0.0,0,0,0,0,formatog_d1_p3,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",,1,0,0,0,0,0,5,3,1,1768023025.7723873,29.140562295913696,0,0.0,1,0,1,0,formatog_d1_p3,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,1,4,3,1,1768023362.9581838,47.33742594718933,0,0.0,0,0,0,0,formatog_d1_p3,1
10,Chatbots zur Stärkung der Demokratie,Haus des Lernens,0,0,0,0,0,1,6,2,1,1768023706.2243712,39.867335081100464,0,0.0,0,0,0,0,formatog_d1_p3,1
11,Live-Musik,Veranstaltung,0,0,0,0,0,1,5,2,1,1768023966.244998,28.049025535583496,0,0.0,0,0,0,0,formatog_d1_p3,1
12,17:00-21:30 Uhr,Westen,0,0,0,0,0,1,4,3,1,1768024344.1013,36.30500531196594,0,0.0,0,0,0,0,formatog_d1_p3,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,,1,0,0,0,0,0,4,3,1,1768024680.1566594,46.24953866004944,0,0.0,1,0,1,0,formatog_d1_p3,1
14,25,2025,0,0,0,0,0,1,4,2,1,1768025075.6261058,18.610571146011353,0,0.0,0,0,0,0,formatog_d1_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.dlr.de/en/desktopdefault.aspx/tabid-2018/1335_read-21122.html,0,0,0,0,0,1,4,1,1,1768024042.038669,9.351006984710692,0,0.0,0,0,0,0,formatog_d1_p3,1
16,Juri Mertens,Technische Universität Berlin,0,0,0,0,0,1,4,3,1,1768024301.813348,37.318546295166016,0,0.0,0,0,0,0,formatog_d1_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",University of Nairobi,1,0,0,0,0,0,4,3,1,1768024827.9081388,33.263564586639404,0,0.0,0,0,1,0,formatog_d1_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Technische Universität Berlin,0,0,0,0,0,1,4,2,1,1768025200.2875645,23.620686531066895,0,0.0,0,0,0,0,formatog_d1_p3,1
19,17:30-23:15 Uhr,Haus der Luft- und Raumfahrt,0,0,0,0,0,1,4,3,1,1768025544.4317763,40.08075976371765,0,0.0,0,0,0,0,formatog_d1_p3,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Energiewende,0,0,0,0,0,1,4,2,1,1768023928.902691,21.810197591781616,0,0.038461538461538464,0,0,0,0,formatog_d1_p3,1
21,23:30-00:00 Uhr,19:00 Uhr,0,0,0,0,0,1,4,3,1,1768024323.8149726,31.282949686050415,0,0.5,0,0,0,0,formatog_d1_p3,1
22,Studentisches Projekt „Automatisiertes Fahren“,Haus der Ideen (H),0,0,0,0,0,1,5,3,1,1768024781.6775348,40.08118033409119,0,0.0,0,0,0,0,formatog_d1_p3,1
23,Science Slam – Brainpower mit Entertainment-Faktor,Late-Night-Highlight,1,0,0,0,0,0,4,2,1,1768025236.279692,33.45803427696228,0,0.0,0,0,1,0,formatog_d1_p3,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,*,0,0,0,0,0,1,2,1,1,1768025571.0332377,6.1877617835998535,0,0.0,0,0,0,0,formatog_d1_p3,1
25,Science Slam – Brainpower mit Entertainment-Faktor,Late Night Bar,1,0,0,0,0,0,3,2,1,1768025219.2439506,13.00738286972046,0,0.0,0,0,1,0,formatog_d1_p3,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,1,0,0,0,0,0,3,2,1,1768025431.4019325,9.967411041259766,0,0.0,1,0,1,0,formatog_d1_p3,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,3,2,1,1768025580.2385864,9.239489793777466,0,0.0,1,0,1,0,formatog_d1_p3,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,Lesehalle,0,0,0,0,0,0,4,3,1,1768025738.172829,12.938027381896973,0,0.0,0,0,0,0,formatog_d1_p3,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,1,0,0,0,0,0,3,2,1,1768025957.994527,9.966269493103027,0,0.0,1,0,1,0,formatog_d1_p3,1
30,Lokfahren für Anfänger:innen,Einblicke in den modernen Bahnbetrieb,0,0,0,0,0,1,5,2,1,1768025580.625574,24.850985288619995,0,0.0,0,0,0,0,formatog_d1_p3,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Theaterstück,1,0,0,0,0,0,6,3,1,1768025929.0400836,29.343393802642822,0,0.0,0,0,1,0,formatog_d1_p3,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Hauptlesung,1,0,0,0,0,0,3,2,1,1768026347.2972486,13.816904067993164,0,0.0,0,0,1,0,formatog_d1_p3,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Lesung,0,0,0,0,0,1,5,3,1,1768026687.7373395,25.86552047729492,0,0.0,0,0,0,0,formatog_d1_p3,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Turnier,1,0,0,0,0,0,3,2,1,1768026967.2034557,13.993176460266112,0,0.0,0,0,1,0,formatog_d1_p3,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus 16,1,0,0,0,0,0,6,3,1,1768025971.208173,31.565836668014526,0,0.15384615384615385,0,0,1,0,formatog_d1_p3,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Das Haus der lahmen Liebe,1,0,0,0,0,0,5,3,1,1768026380.1460454,32.87978196144104,0,0.0,0,0,1,0,formatog_d1_p3,1
37,Tourismushistorischer Dia- und Filmabend,Campustour für kleine Entdecker:innen,0,0,0,0,0,1,6,3,1,1768026739.3343413,29.667458295822144,0,0.0,0,0,0,0,formatog_d1_p3,1
38,5 Euro,5 Euro,0,0,0,0,0,1,6,2,1,1768027065.139222,30.12039875984192,1,1.0,0,1,0,0,formatog_d1_p3,1
39,jedes Alter,3 bis 8 Jahre,1,0,0,0,0,0,3,2,1,1768027305.572359,14.142400026321411,0,0.0,0,0,1,0,formatog_d1_p3,1
40,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1768026243.664298,7.15000057220459,0,0.0,0,0,0,0,formatog_d1_p3,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,5,1,1,1768026397.2148008,7.786478757858276,1,1.0,0,1,0,0,formatog_d1_p3,1
42,New Practice in Art and Technology / Workshops,20 Uhr,1,0,0,0,0,0,5,2,1,1768026567.5219817,27.312267065048218,0,0.0,0,0,1,0,formatog_d1_p3,1
43,Veranstaltung auf Englisch,Deutsch,1,0,0,0,0,0,3,2,1,1768027098.842116,20.541884660720825,0,0.0,0,0,1,0,formatog_d1_p3,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Nachtigall,1,0,0,0,0,0,3,2,1,1768027518.1244123,15.089255332946776,0,0.0,0,0,1,0,formatog_d1_p3,1
45,21:00-21:20 Uhr,,1,0,0,0,0,0,4,3,1,1768026280.6914244,21.808935403823853,0,0.0,1,0,1,0,formatog_d1_p3,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Live-Musik-Veranstaltung,0,0,0,0,0,1,5,2,1,1768026531.8681695,18.323485612869263,0,0.0,0,0,0,0,formatog_d1_p3,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,,1,0,0,0,0,0,5,3,1,1768026783.7136576,19.681752920150757,0,0.0,1,0,1,0,formatog_d1_p3,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Kulturstand,1,0,0,0,0,0,3,2,1,1768027039.1134706,8.10867190361023,0,0.0,0,0,1,0,formatog_d1_p3,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Karneval, Weihnachtsmarkt, Frühlingsfest",1,0,0,0,0,0,3,2,1,1768027219.302054,9.338311910629272,0,0.0,0,0,1,0,formatog_d1_p3,1
50,Zukunft der Energie: nachhaltig durch KI,Flugsimulator MARS,0,0,0,0,0,1,6,2,1,1768026719.48666,46.32396388053894,0,0.0,0,0,0,0,formatog_d1_p3,1
51,über 1000,14,1,0,0,0,0,0,3,2,1,1768027075.5347722,18.56788206100464,0,0.0,0,0,1,0,formatog_d1_p3,1
52,etwa 50,"Italien (Universität Pavia, Politecnico di Milano), Deutschland und Österreich",1,0,0,0,0,0,3,2,1,1768027314.8727608,16.488763093948364,0,0.0,0,0,1,0,formatog_d1_p3,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1768027546.4393606,7.09771203994751,1,1.0,0,1,0,0,formatog_d1_p3,1
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768027673.89414,6.6128764152526855,1,1.0,0,1,0,0,formatog_d1_p3,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel-Rennautos,0,0,0,0,0,1,4,2,1,1768027392.014621,18.83843731880188,0,0.0,0,0,0,0,formatog_d1_p3,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,Testnetzwerk,1,0,0,0,0,0,4,3,1,1768027905.3111985,51.337390422821045,0,0.0,0,0,1,0,formatog_d1_p3,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,2,1,1768028373.2099204,20.51446270942688,0,0.08108108108108107,0,0,0,0,formatog_d1_p3,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen (H),0,0,0,0,0,1,4,3,1,1768028767.0368116,38.18357610702515,0,0.2857142857142857,0,0,0,0,formatog_d1_p3,1
59,17:30-23:20 Uhr,17:30 Uhr,0,0,0,0,0,1,4,2,1,1768029113.3217175,20.472012519836422,0,0.5,0,0,0,0,formatog_d1_p3,1
60,Barrierefreier Rollstuhlzugang,Deutsch,1,0,0,0,0,0,1,2,1,1768027357.5733812,16.62040615081787,0,0.0,0,0,1,0,formatog_d1_p3,1
61,Experiment,Thermoelektrischer Wärmeübertrager,1,0,0,0,0,0,3,2,1,1768027642.3243816,15.2859206199646,0,0.0,0,0,1,0,formatog_d1_p3,1
62,Demonstration,Thermische Energiespeicher,1,0,0,0,0,0,5,3,1,1768028029.0816932,28.161993980407715,0,0.0,0,0,1,0,formatog_d1_p3,1
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,3,1,1768028380.6964853,35.02522873878479,0,0.0,0,0,0,0,formatog_d1_p3,1
64,Technische Universität Berlin,Karlsruher Institut für Technologie (KIT),1,0,0,0,0,0,3,2,1,1768028757.3427656,18.54759192466736,0,0.0,0,0,1,0,formatog_d1_p3,1
65,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1768027303.5074828,7.8581702709198,0,0.0,0,0,0,0,formatog_d1_p3,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Einstein Center Digital Future (ECDF)/Robert-Koch-Forum,0,0,0,0,0,1,5,3,1,1768027553.2961068,45.18731880187988,0,0.0,0,0,0,0,formatog_d1_p3,1
67,Mitmachexperiment,Keine,0,0,0,0,0,1,6,2,1,1768027940.2803965,16.198394775390625,0,0.0,0,0,0,0,formatog_d1_p3,1
68,Ausstellung,,1,0,0,0,0,0,6,3,1,1768028201.212798,27.653249740600582,0,0.0,1,0,1,0,formatog_d1_p3,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Veranstaltung,0,0,0,0,0,1,3,1,1,1768028480.3435397,7.276715517044067,0,0.0,0,0,0,0,formatog_d1_p3,1
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,4,2,1,1768027536.5995886,21.164411306381226,1,1.0,0,1,0,0,formatog_d1_p3,1
