question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de,0,0,0,0,0,1,4,2,1,1768127527.6793458,7.753326654434204,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1768127573.3767338,14.049583196640016,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.raumfahrtinstitut.de/,0,0,0,0,0,1,4,1,1,1768127610.5716982,2.7734267711639404,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
16,Juri Mertens,,0,0,0,1,0,0,4,4,2,1768127651.3400018,15.171822786331177,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",,1,0,0,0,0,0,4,3,1,1768127697.5245156,12.447798013687134,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,https://www.querx.info/quiz/kaelte-durch-waerme/,1,0,0,0,0,0,4,3,1,1768127746.750737,13.523284673690796,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
19,17:30-23:15 Uhr,17:30-23:15 Uhr,0,0,0,0,0,1,4,3,1,1768127796.9127464,13.651365280151367,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Open Battery – Open-Source-Hardware-Plattform für kostengünstige Energie- und Speichersysteme,0,0,0,0,0,1,4,2,1,1768127845.0375624,9.661397218704224,0,0.06666666666666667,0,0,0,0,formatog_noctx_d3_p3,1
21,23:30-00:00 Uhr,17:00 Uhr,0,0,0,0,0,1,4,3,1,1768127900.8416035,13.381590127944946,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
22,Studentisches Projekt „Automatisiertes Fahren“,,0,0,0,1,0,0,5,4,2,1768127953.555627,16.85199546813965,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
23,Science Slam – Brainpower mit Entertainment-Faktor,,1,0,0,0,0,0,4,2,1,1768128026.9527917,12.58319926261902,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,,0,0,0,1,0,0,2,2,2,1768128072.0556316,4.540852785110474,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
25,Science Slam – Brainpower mit Entertainment-Faktor,,1,0,0,0,0,0,6,3,1,1768128119.5243275,15.46312165260315,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,0,0,0,0,0,1,6,2,1,1768128182.3354836,10.89041781425476,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,3,2,1,1768128251.5251906,6.897685289382935,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,1,0,0,4,3,2,1768128306.6206198,8.937148094177246,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,,0,0,0,1,0,0,6,4,2,1768128355.254694,16.104329824447632,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
30,Lokfahren für Anfänger:innen,"Lokfahren für Anfänger:innen, Einblicke in den modernen Bahnbetrieb",0,0,0,0,0,1,5,2,1,1768128425.98552,9.958162307739258,0,0.6,0,0,0,0,formatog_noctx_d3_p3,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Eine Matinee,0,0,0,1,0,0,6,4,2,1768128486.12186,15.87613296508789,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,"Die Lesung findet im Erdgeschoss der Uni-Bibliothek statt, jedoch ist der genaue Ort nicht explizit genannt. Eine Lesung findet im Haus der Ökologie (AB-I) im Erdgeschoss statt.",0,0,0,0,0,1,6,3,1,1768128552.7324724,17.54392647743225,0,0.06666666666666667,0,0,0,0,formatog_noctx_d3_p3,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Cosmopolitan,1,0,0,0,0,0,5,3,1,1768128626.0391712,12.864751815795898,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Olympiade,0,0,0,1,0,0,6,4,2,1768128680.4333644,15.784551620483398,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Haus der Digitalisierung (RKF) TU Berlin im Einstein Center Digital Future (ECDF),0,0,0,0,0,1,6,3,1,1768128757.579873,16.58597469329834,0,0.18181818181818182,0,0,0,0,formatog_noctx_d3_p3,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,Die Diskussion 'Was ist ein Roboter?' findet im gleichen Haus statt wie 'Ist das schon ein Roboter'.,0,0,0,1,0,0,5,4,2,1768128841.9215658,17.003644704818726,0,0.17391304347826086,0,0,1,0,formatog_noctx_d3_p3,1
37,Tourismushistorischer Dia- und Filmabend,,0,0,0,1,0,0,6,4,2,1768128901.2380793,14.248017072677612,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
38,5 Euro,5 Euro,0,0,0,0,0,1,6,2,1,1768128969.0540824,8.148132085800171,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
39,jedes Alter,,1,0,0,0,0,0,3,2,1,1768129024.6158032,5.786974668502808,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
40,Technische Universität Berlin,Landesverwaltung NRW,0,0,0,1,0,0,3,2,2,1768129076.297934,5.500602722167969,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,5,1,1,1768129113.985647,3.3676891326904297,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
42,New Practice in Art and Technology / Workshops,,1,0,0,0,0,0,5,2,1,1768129156.2658885,11.818546295166016,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
43,Veranstaltung auf Englisch,de,1,0,0,0,0,0,6,3,1,1768129223.4760094,22.80919194221497,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,3,2,1,1768129296.3702765,5.994110107421875,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
45,21:00-21:20 Uhr,21:00-21:20 Uhr,0,0,0,0,0,1,4,3,1,1768129351.8266551,12.735931634902954,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,2,2,1,1768129392.923137,7.390058040618896,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Historisch-ökologische Exkursion über den Steglitz Fichtenberg,0,0,0,0,0,1,5,3,1,1768129440.0366948,14.932645320892334,0,0.8000000000000002,0,0,0,0,formatog_noctx_d3_p3,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,,1,0,0,0,0,0,3,2,1,1768129507.809256,7.752820253372192,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Historisch-ökologische Exkursion über den Steglitzer Fichtenberg, Die Atmosphäre in der Stadt erforschen – Einblicke in das Stadtklima-Observatorium Berlin",0,0,0,0,0,1,6,3,1,1768129555.07604,14.486527919769289,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
50,Zukunft der Energie: nachhaltig durch KI,,0,0,0,1,0,0,6,3,2,1768129635.5031347,16.131298780441284,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
51,über 1000,,0,0,0,1,0,0,6,3,2,1768129697.804503,10.701610326766968,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
52,etwa 50,75,1,0,0,0,0,0,3,2,1,1768129760.7016742,5.842278003692627,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam,0,0,0,0,0,1,2,1,1,1768129805.499252,2.3715708255767822,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1768129833.799308,2.148381233215332,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Formel 1,0,0,0,1,0,0,4,3,2,1768129882.039014,8.71349573135376,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,BBC,1,0,0,0,0,0,4,3,1,1768129927.9572446,19.18045973777771,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",Lange Nacht der Wissenschaften 2025 ist eine Veranstaltung.,0,0,0,0,0,1,6,2,1,1768129981.2903504,8.444965124130249,0,0.10526315789473684,0,0,0,0,formatog_noctx_d3_p3,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Berlin,0,0,0,0,0,1,4,3,1,1768130047.959192,15.113285541534424,0,0.10526315789473684,0,0,0,0,formatog_noctx_d3_p3,1
59,17:30-23:20 Uhr,17:30-23:20 Uhr,0,0,0,0,0,1,4,3,1,1768130097.207408,13.715610265731812,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
60,Barrierefreier Rollstuhlzugang,thermische Energie,1,0,0,0,0,0,4,3,1,1768130136.116321,10.830531120300291,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
61,Experiment,Leuchtstoff,0,0,0,1,0,0,6,3,2,1768130189.2442317,9.79171872138977,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
62,Demonstration,Demonstration,0,0,0,0,0,1,5,3,1,1768130246.2041004,12.7855806350708,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
63,Fluoreszierender Wärmeübertrager,Haus der Energie (KT) Marchstraße 18 10587 Berlin Halle,0,0,0,0,0,1,6,3,1,1768130305.6673062,13.615315198898315,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
64,Technische Universität Berlin,Technische Universität Berlin,0,0,0,0,0,1,6,3,1,1768130375.4636948,14.631325483322144,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
65,Technische Universität Berlin,Bundesanstalt für Materialforschung und -prüfung (BAM),0,0,0,1,0,0,3,2,2,1768130432.7830596,5.680948734283447,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Berlin,0,0,0,0,0,1,5,3,1,1768130480.8255577,13.706737279891968,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
67,Mitmachexperiment,Mitmachexperiment,0,0,0,0,0,1,6,3,1,1768130546.3046336,12.977163076400757,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
68,Ausstellung,Ausstellung,0,0,0,0,0,1,6,3,1,1768130611.9176588,13.01007843017578,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Eine wissenschaftliche Veranstaltung,0,0,0,0,0,1,3,1,1,1768130674.1737912,2.3323490619659424,0,0.2,0,0,0,0,formatog_noctx_d3_p3,1
70,17:00-00:00 Uhr,17:00 Uhr,0,0,0,0,0,1,4,3,1,1768130712.549672,12.619134187698364,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
71,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768130757.43003,7.596101522445679,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
72,17:00-17:15 Uhr,,0,0,0,1,0,0,4,3,2,1768130806.562192,9.221826791763306,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Ein realistisches Fahrgefühl im dynamischen Fahrsimulator des KFZB-Versuchszentrums bezieht sich auf die Nachbildung realer Fahrsituationen in einem simulierten Umfeld.,1,0,0,0,0,0,5,3,1,1768130850.1646893,14.525722742080688,0,0.07894736842105264,0,0,1,0,formatog_noctx_d3_p3,1
74,21:45-22:00 Uhr,17:00-22:00 Uhr,0,0,0,0,0,1,6,2,1,1768130908.7885675,8.915234804153442,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
75,Demonstration,Demonstration,1,0,0,0,0,0,6,3,1,1768130977.1790648,15.04603886604309,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
76,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,5,3,1,1768131051.4044013,14.004880428314207,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
77,17:00-22:00 Uhr,"17:00-18:00 Uhr, 18:00-19:00 Uhr, 19:00-20:00 Uhr",0,0,0,0,0,1,5,3,1,1768131114.8646083,14.677519083023071,0,0.25,0,0,0,0,formatog_noctx_d3_p3,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,5,3,1,1768131176.0244398,13.942211389541626,0,0.33333333333333337,0,0,0,0,formatog_noctx_d3_p3,1
79,Mitmachexperiment,Event,1,0,0,0,0,0,6,3,1,1768131228.7051582,12.2174334526062,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
80,Geeignet für Kinder,INGenius,1,0,0,0,0,0,4,3,1,1768131302.7675118,20.33111882209778,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Haus der Energie (KT) Marchstraße 18 10587 Berlin Halle,0,0,0,0,0,1,6,3,1,1768131363.1018362,13.142476558685305,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab – Sicherheitsforschung zum Anfassen,0,0,0,0,0,1,5,3,1,1768131432.460091,14.050324201583862,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Haus der Digitalisierung (RKF) TU Berlin im Einstein Center Digital Future (ECDF)/Robert-Koch-Forum Wilhelmstraße 67 10117 Berlin Räume RKF 007 und RKF 008,0,0,0,0,0,1,6,3,1,1768131499.959595,17.268991231918335,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
84,17:00-00:00 Uhr,,0,0,0,1,0,0,5,3,2,1768131566.803805,10.54764437675476,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1768131620.7170951,8.081814289093018,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
86,Installation,Installation,0,0,0,0,0,1,6,2,1,1768131668.43226,8.710930824279785,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
87,Zukunft der Energie: nachhaltig durch KI,,1,0,0,0,0,0,2,2,1,1768131735.0510278,7.699944019317627,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
88,Zukunft der Energie: nachhaltig durch KI,Autonomes Fahren im ZEKI,0,0,0,0,0,1,6,3,1,1768131789.2885938,13.103899717330933,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Checkpoint Charlie,1,0,0,0,0,0,2,2,1,1768131860.590466,5.679871082305908,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,,1,0,0,0,0,0,4,3,1,1768131916.4882898,18.43125367164612,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,0,0,0,0,0,1,4,1,1,1768131963.6450973,3.160514116287231,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
92,Mitmachexperiment,Mitmach-Experiment,0,0,0,0,0,1,5,2,1,1768131999.710228,8.841070413589478,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
93,17:30-21:30 Uhr,"Samstag, der 28. Juni 2025, 17:00-00:00 Uhr",0,0,0,0,0,1,4,2,1,1768132047.7838542,8.488824129104614,0,0.25,0,0,0,0,formatog_noctx_d3_p3,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Westen,0,0,0,0,0,1,6,3,1,1768132092.9743426,13.630393505096436,0,0.33333333333333337,0,0,0,0,formatog_noctx_d3_p3,1
95,Spiel,Spiel,0,0,0,0,0,1,6,3,1,1768132165.3338103,13.404181241989136,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
96,Geeignet für Kinder,Lernende und Interessierte,1,0,0,0,0,0,4,3,1,1768132248.405777,18.73660898208618,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
97,17:00-22:00 Uhr,,0,0,0,1,0,0,4,4,2,1768132303.0888193,13.622238397598268,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,,1,0,0,0,0,0,6,3,1,1768132362.97998,14.365636110305786,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
99,Karriere und Jobs an der TU Berlin,Fidget Toys und bewegliche Bauteile direkt aus dem 3D-Drucker,0,0,0,0,0,1,6,3,1,1768132446.267268,15.782164335250854,0,0.15384615384615385,0,0,0,0,formatog_noctx_d3_p3,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.eventbrite.de/e/haus-der-physik-tickets-26341702767,0,0,0,0,0,0,0,1,0,1768126799.5001152,2.8131377696990967,0,0.0,0,0,0,0,cot,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Die Lange Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1768126863.0917006,2.9145596027374268,0,0.0,0,0,0,0,cot,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",Veranstaltung 'Lang Nacht der Wissenschaften',0,0,0,0,0,0,0,1,0,1768126937.5174007,2.8645894527435303,0,0.0,0,0,0,0,cot,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Datenschutz,0,0,0,0,0,0,0,1,0,1768126996.2703342,2.3625173568725586,0,0.0,0,0,0,0,cot,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Eine Veranstaltung über Quantenphysik mit interaktiven Simulationen,0,0,0,0,0,0,0,1,0,1768127049.2649086,3.29953670501709,0,0.05479452054794521,0,0,0,0,cot,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,,0,0,0,0,0,0,0,1,0,1768127086.5978668,2.4164085388183594,0,0.0,1,0,0,0,cot,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Organ-on-a-Chip-Technologie,0,0,0,0,0,0,0,1,0,1768127153.0833492,4.48996114730835,0,0.0,0,0,0,0,cot,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://www.fsttu.be/,0,0,0,0,0,0,0,1,0,1768127230.461799,3.5590856075286865,0,0.0,0,0,0,0,cot,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",Volkswagen,0,0,0,0,0,0,0,1,0,1768127275.527569,3.0400025844573975,0,0.0,0,0,0,0,cot,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,0,0,1,0,1768127342.7915847,3.0792412757873535,0,0.0,0,0,0,0,cot,1
10,Chatbots zur Stärkung der Demokratie,,0,0,0,0,0,0,0,1,0,1768127410.2738073,3.5082242488861084,0,0.0,1,0,0,0,cot,1
11,Live-Musik,Musik-Workshop,0,0,0,0,0,0,0,1,0,1768127467.2078438,3.203089952468872,0,0.0,0,0,0,0,cot,1
12,17:00-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1768127512.246869,2.9045779705047607,0,0.0,1,0,0,0,cot,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.youtube.com/watch?v=dE8c_MWRvCI,0,0,0,0,0,0,0,1,0,1768127552.114264,3.229332447052002,0,0.0,0,0,0,0,cot,1
14,25,Wissenschaftsjahr,0,0,0,0,0,0,0,1,0,1768127599.627081,2.718777894973755,0,0.0,0,0,0,0,cot,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.admiral-palast.de/,0,0,0,0,0,0,0,1,0,1768127627.8374062,2.984029531478882,0,0.0,0,0,0,0,cot,1
16,Juri Mertens,,0,0,0,0,0,0,0,1,0,1768127678.3208294,2.2800495624542236,0,0.0,1,0,0,0,cot,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",Keine Angabe,0,0,0,0,0,0,0,1,0,1768127726.5833635,2.762420892715454,0,0.0,0,0,0,0,cot,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,https://www.querx.info,0,0,0,0,0,0,0,1,0,1768127776.7973914,3.140856981277466,0,0.0,0,0,0,0,cot,1
19,17:30-23:15 Uhr,,0,0,0,0,0,0,0,1,0,1768127828.680792,3.0327210426330566,0,0.0,1,0,0,0,cot,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Open Battery ist eine Open-Source-Hardware-Plattform für die Entwicklung kostengünstiger Energie- und Speichersysteme.,0,0,0,0,0,0,0,1,0,1768127877.3036685,3.957212209701538,0,0.06557377049180327,0,0,0,0,cot,1
21,23:30-00:00 Uhr,,0,0,0,0,0,0,0,1,0,1768127930.709635,2.3612186908721924,0,0.0,1,0,0,0,cot,1
22,Studentisches Projekt „Automatisiertes Fahren“, Hannover Messe,0,0,0,0,0,0,0,1,0,1768128006.2638566,3.017985582351685,0,0.0,0,0,0,0,cot,1
23,Science Slam – Brainpower mit Entertainment-Faktor,The Jimmy Kimmel Show,0,0,0,0,0,0,0,1,0,1768128059.5099783,2.520644426345825,0,0.0,0,0,0,0,cot,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Das Late-Night-Highlight 'The Tonight Show' mit Jimmy Fallon ist 45 Minuten lang und 'The Late Show' mit Stephen Colbert ist 60 Minuten lang. Daher ist 'The Tonight Show' kürzer.,0,0,0,0,0,0,0,1,0,1768128093.3966384,3.3159732818603516,0,0.0,0,0,0,0,cot,1
25,Science Slam – Brainpower mit Entertainment-Faktor,The Late Show with Stephen Colbert,0,0,0,0,0,0,0,1,0,1768128164.243669,2.7156198024749756,0,0.0,0,0,0,0,cot,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Sesamstraße,0,0,0,0,0,0,0,1,0,1768128236.783739,3.1542108058929443,0,0.0,0,0,0,0,cot,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,0,0,0,0,0,1,0,1768128290.415552,2.9585065841674805,0,0.0,1,0,0,0,cot,1
