question_index,expected_answer,answer,has_err_agent,has_err_graph,has_err_tog,has_err_instruction,has_err_other,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,method,rep,model,questions
287,Tina Fey; Robert Carlock,"Tina Fey, Robert Carlock",0,0,0,0,0,1,4,3,1,1768695371.5399191,36.76473927497864,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
288,Jason Steele,Jason Steele,0,0,0,0,0,1,4,2,1,1768695514.6567335,20.365700006484985,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
289,Ikutaro Kakehashi,Ikutaro Kakehashi,0,0,0,1,0,0,1,2,1,1768695641.3606305,17.74047589302063,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
290,Doug Bradley,Doug Bradley,0,0,0,0,0,1,4,3,1,1768695791.8634174,31.820192098617554,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
291,Phaenarete; Sophroniscus,Sophroniscus and Phaenarete,0,0,0,0,0,1,4,3,1,1768695925.2684128,34.10299730300903,0,0.8,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
292,Lucy Maud Montgomery,Lucy Maud Montgomery,0,0,0,0,0,1,4,2,1,1768696016.3151412,21.35433983802795,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
293,Allen Ginsberg,Allen Ginsberg,0,0,0,0,0,1,4,2,1,1768696149.4126856,19.66234588623047,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
294,Clive Barker,Clive Barker,0,0,0,0,0,1,4,3,1,1768696259.6859355,34.15440058708191,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
295,Rainer Maria Rilke,Rainer Maria Rilke,0,0,0,0,0,1,4,3,1,1768696412.5248785,34.67459201812744,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
296,National Festival of Community Theatre,Venice Film Festival,0,0,0,1,0,0,4,3,1,1768696628.0040076,34.7585072517395,0,0.25,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
297,-7000-01-01T00:00:00Z,1400 BC,0,0,0,0,0,0,14,9,3,1768696805.504115,94.10093426704408,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
298,Elbe,Seine,0,0,0,0,0,1,5,3,1,1768696986.2154758,41.286078691482544,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
299,Pac-Man,Pac-Man,0,0,0,0,0,1,5,3,1,1768697215.4263809,39.62310600280762,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
300,Shuhua,Shuhua,0,0,0,0,0,1,10,5,2,1768697639.691292,58.684611082077026,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
301,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,1,0,0,2,2,1,1768697795.748399,22.802117824554443,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
302,Heidelberg University,Heidelberg University,0,0,0,1,0,0,5,3,1,1768698178.3005202,34.1152663230896,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
303,Amazon rainforest,Amazon Rainforest,0,0,0,1,0,0,5,3,1,1768698672.649271,34.174933671951294,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
304,Samsung Electronics,Apple,0,0,0,0,0,1,5,3,1,1768698886.3306825,41.77876567840576,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
305,Sony,Samsung,0,0,0,0,0,0,17,9,3,1768699236.18338,101.53140616416933,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
306,Cristiano Ronaldo,Cristiano Ronaldo,0,0,0,0,0,1,5,2,1,1768699735.9456286,23.07932829856873,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
307,Kobe Bryant,Michael Jordan,0,0,0,0,0,1,10,6,2,1768699891.8641388,80.4975962638855,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
308,Lewis Hamilton,Sebastian Vettel,0,0,0,1,0,0,2,2,1,1768700381.133722,20.04893898963928,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
309,Amsterdam,Amsterdam,0,0,0,0,0,1,5,3,1,1768700549.5281496,40.340041399002075,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
310,4,Multiple,0,0,0,0,0,0,13,9,3,1768701095.1856756,140.64206409454346,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
311,32,,0,0,0,0,0,0,18,10,3,1768701820.5988042,120.07629418373108,0,0.0,1,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
312,La Sportiva,La Sportiva,0,0,0,1,0,0,14,6,3,1768702235.7318325,63.245810747146606,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
313,Sahara,Sahara Desert,0,0,0,0,0,1,5,3,1,1768702678.1464,35.24865126609802,0,0.6666666666666666,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
314,Bellatrix Lestrange,Bellatrix Lestrange,0,0,0,0,0,1,5,2,1,1768702852.3074355,26.044501543045044,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
315,+208610,208610,0,0,0,0,0,1,4,2,1,1768703037.8543267,21.02091264724731,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
316,林廣守,Hayashi Hiromori,0,0,0,0,0,1,10,4,2,1768703196.733176,45.64309215545654,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
317,Ly Thai To,Lý Thái Tổ,0,0,0,1,0,0,1,2,1,1768703305.0940418,20.052225351333615,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
318,Antje Boetius,,0,0,0,1,0,0,1,2,1,1768703396.8737376,19.363017082214355,0,0.0,1,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
319,+8126,"Nanga Parbat, 8125 meters",0,0,0,1,0,0,7,5,2,1768703608.5272295,56.74899792671203,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
320,Hamburg,runningwildnet,0,0,0,0,0,1,4,2,1,1768683342.1451485,19.6844801902771,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
321,4,4,0,0,0,1,0,0,2,2,1,1768683469.508116,19.05977249145508,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
322,+242.86,Longyearbyen,0,0,0,1,0,0,4,3,1,1768683980.240751,128.70105266571045,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
323,+0,0,0,0,0,0,0,1,4,2,1,1768684170.3129766,24.46391868591309,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
324,3,3,0,0,0,0,0,1,5,3,1,1768684316.8114223,36.66393327713013,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
325,4,3,0,0,0,0,0,1,4,3,1,1768684752.8174736,33.99135375022888,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
326,Point(8.82183 51.90588),"51.90588, 8.82183",0,0,0,0,0,1,4,2,1,1768684978.855224,23.849835872650143,0,0.5,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
327,London,Twickenham,0,0,0,1,0,0,3,2,1,1768685116.240671,20.618757724761963,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
328,Germany,Germany,0,0,0,0,0,1,3,1,1,1768685499.5073848,7.82732081413269,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
329,Jacques Herzog; Pierre de Meuron,Herzog & de Meuron,0,0,0,0,0,1,10,6,2,1768685662.2657385,85.46437883377075,0,0.7499999999999999,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
330,Denmark; United States of America,Los Angeles,0,0,0,0,0,1,4,3,1,1768685877.6170447,34.23636245727539,0,0.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
331,Australia,Australia,0,0,0,1,0,0,12,7,3,1768686070.33184,79.01913213729858,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
332,basalt,basalt,0,0,0,0,0,1,4,3,1,1768686476.580212,36.48310661315918,1,1.0,0,formatog_noctx_d3_p3,1,llama3.3:70b,qald_10-en
0,Bernhard Riemann,Bernhard Riemann,0,0,0,0,0,0,0,1,0,1768639384.2805982,11.323228120803831,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
1,emu,Sarbi,0,0,0,0,0,0,0,1,0,1768639916.9085765,10.315122365951538,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
2,Yennefer of Vengerberg,Geralt of Rivia,0,0,0,0,0,0,0,1,0,1768640135.6152906,12.221347570419312,0,0.3333333333333333,0,cot,1,llama3.3:70b,qald_10-en
3,Ma Huateng,Ma Huateng,0,0,0,0,0,0,0,1,0,1768640919.0225384,12.6995747089386,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
4,Yu Yu Hakusho,Hisoka's past,0,0,0,0,0,0,0,1,0,1768641381.6082163,11.454245567321776,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
5,New York Stock Exchange; Frankfurt Stock Exchange; SIX Swiss Exchange; XETRA,"Frankfurt Stock Exchange, NYSE",0,0,0,0,0,0,0,1,0,1768641497.6585338,10.100088596343994,0,0.39999999999999997,0,cot,1,llama3.3:70b,qald_10-en
6,Time of Contempt; The Last Wish; The Tower of the Swallow,"The Husar, The Lesson of the Master Elikonida, The Sword of Destiny, The Last Wish",0,0,0,0,0,0,0,1,0,1768641946.2843523,13.593635559082031,0,0.4444444444444445,0,cot,1,llama3.3:70b,qald_10-en
7,+100,100,0,0,0,0,0,0,0,1,0,1768642053.2334557,7.1787497997283936,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
8,Kyoto City University of Arts,Kyoto Municipal School of Arts and Crafts,0,0,0,0,0,0,0,1,0,1768642207.231888,10.080702304840088,0,0.5,0,cot,1,llama3.3:70b,qald_10-en
9,Eastside High School,Newark Arts High School and later Columbia High School,0,0,0,0,0,0,0,1,0,1768642395.3086393,10.106065511703491,0,0.3333333333333333,0,cot,1,llama3.3:70b,qald_10-en
10,Java,Java,0,0,0,0,0,0,0,1,0,1768642685.1284304,8.005381345748901,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
11,0,4,0,0,0,0,0,0,0,1,0,1768643131.06915,15.90949273109436,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
12,0,3,0,0,0,0,0,0,0,1,0,1768643723.3567889,12.301809787750244,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
13,0,1,0,0,0,0,0,0,0,1,0,1768644003.4678297,10.303122758865356,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
14,N,"oğuş, uyuş, kaynaş, başlaşıp kalaş, yığılıp kalış, uçuş",0,0,0,0,0,0,0,1,0,1768644257.2495022,14.600217819213867,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
15,United Kingdom,England,0,0,0,0,0,0,0,1,0,1768644339.1405408,7.935438632965088,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
16,United Kingdom,United Kingdom,0,0,0,0,0,0,0,1,0,1768644797.139248,9.886242866516112,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
17,5,0,0,0,0,0,0,0,0,1,0,1768645288.3110833,10.461000204086304,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
18,suicide,Self-inflicted shotgun wound,0,0,0,0,0,0,0,1,0,1768645403.5728903,10.070453643798828,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
19,financial services,Banking,0,0,0,0,0,0,0,1,0,1768645653.054055,10.865891695022585,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
20,Amerika Birleşik Devletleri,Amerika Birleşik Devletleri,0,0,0,0,0,0,0,1,0,1768645791.8864472,11.281837463378906,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
21,+157,157,0,0,0,0,0,0,0,1,0,1768645899.1856112,9.42368483543396,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
22,哈茨山,哈尔茨山,0,0,0,0,0,0,0,1,0,1768646081.3814049,10.003523588180542,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
23,1,1,0,0,0,0,0,0,0,1,0,1768646761.7957838,9.478803396224976,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
24,28,14,0,0,0,0,0,0,0,1,0,1768647080.3866308,11.735714435577393,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
25,18,16,0,0,0,0,0,0,0,1,0,1768647189.7528694,8.1587975025177,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
26,7,9,0,0,0,0,0,0,0,1,0,1768647455.2908278,12.250547885894775,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
27,26,,0,0,0,0,0,0,0,1,0,1768647684.0366814,10.161121129989624,0,0.0,1,cot,1,llama3.3:70b,qald_10-en
28,0,12,0,0,0,0,0,0,0,1,0,1768648259.0540109,8.78363847732544,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
29,0,4,0,0,0,0,0,0,0,1,0,1768648806.8017144,12.486834526062012,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
30,125,7,0,0,0,0,0,0,0,1,0,1768649316.2751305,10.663729667663574,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
31,0,7,0,0,0,0,0,0,0,1,0,1768649744.969029,11.948193788528442,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
32,0,4,0,0,0,0,0,0,0,1,0,1768649931.4210606,8.493914127349854,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
33,0,3,0,0,0,0,0,0,0,1,0,1768650047.307843,9.391565322875977,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
34,12,12,0,0,0,0,0,0,0,1,0,1768650146.26836,10.643293857574465,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
35,3,9,0,0,0,0,0,0,0,1,0,1768650740.548938,11.511530637741089,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
36,79,3,0,0,0,0,0,0,0,1,0,1768651318.8044612,8.306413412094116,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
37,2,2,0,0,0,0,0,0,0,1,0,1768651518.8036425,8.871666431427002,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
38,1,6,0,0,0,0,0,0,0,1,0,1768652094.4157162,10.07892656326294,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
39,189,2,0,0,0,0,0,0,0,1,0,1768652251.3358357,8.871511936187744,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
40,12,12,0,0,0,0,0,0,0,1,0,1768652784.1610825,10.512651920318604,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
41,0,148,0,0,0,0,0,0,0,1,0,1768653044.786193,10.893574953079224,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
42,5,3,0,0,0,0,0,0,0,1,0,1768653407.760317,11.021007537841797,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
43,0,59,0,0,0,0,0,0,0,1,0,1768653561.7259712,10.397046089172363,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
44,5,7,0,0,0,0,0,0,0,1,0,1768653785.0644104,12.54908275604248,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
45,11,8,0,0,0,0,0,0,0,1,0,1768653941.2515974,11.2542724609375,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
46,0,2,0,0,0,0,0,0,0,1,0,1768654021.496595,8.928946256637573,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
47,0,1,0,0,0,0,0,0,0,1,0,1768654407.469574,9.551496028900146,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
48,0,1,0,0,0,0,0,0,0,1,0,1768654528.9253244,8.583834409713745,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
49,8,"over 13,000",0,0,0,0,0,0,0,1,0,1768654925.0475583,11.92453145980835,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
50,+111892,"35,000",0,0,0,0,0,0,0,1,0,1768655387.2537243,10.90694284439087,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
51,3,3,0,0,0,0,0,0,0,1,0,1768655848.5437107,9.965309619903564,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
52,1,22,0,0,0,0,0,0,0,1,0,1768656557.1778653,8.577873945236206,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
53,6,varies,0,0,0,0,0,0,0,1,0,1768656636.4366496,12.030344247817991,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
54,12,2,0,0,0,0,0,0,0,1,0,1768656753.0384903,10.10117506980896,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
55,0,3,0,0,0,0,0,0,0,1,0,1768657133.2164135,9.726914405822754,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
56,5,6,0,0,0,0,0,0,0,1,0,1768657618.07894,11.15965747833252,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
57,8,7,0,0,0,0,0,0,0,1,0,1768658172.1797457,11.598543882369995,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
58,31,30,0,0,0,0,0,0,0,1,0,1768658347.479453,10.820376634597778,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
59,17,numerous,0,0,0,0,0,0,0,1,0,1768658864.355152,11.386189460754396,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
60,13,13,0,0,0,0,0,0,0,1,0,1768659492.3011403,8.682503700256348,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
61,21,9,0,0,0,0,0,0,0,1,0,1768659867.042167,11.296388149261476,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
62,42,28,0,0,0,0,0,0,0,1,0,1768660210.4044633,12.9517924785614,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
63,13,5,0,0,0,0,0,0,0,1,0,1768660328.0944395,9.149808883666992,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
64,0,2,0,0,0,0,0,0,0,1,0,1768660451.5607874,9.831344604492188,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
65,0,,0,0,0,0,0,0,0,1,0,1768660585.2898192,10.247349500656128,0,0.0,1,cot,1,llama3.3:70b,qald_10-en
66,0,1,0,0,0,0,0,0,0,1,0,1768660692.1130755,7.799795627593994,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
67,1,12,0,0,0,0,0,0,0,1,0,1768660936.6387317,10.002794027328491,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
68,663,,0,0,0,0,0,0,0,1,0,1768661978.9194417,13.33195948600769,0,0.0,1,cot,1,llama3.3:70b,qald_10-en
69,+6,4,0,0,0,0,0,0,0,1,0,1768662132.004915,10.017979860305786,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
70,1,1,0,0,0,0,0,0,0,1,0,1768662531.072758,9.51043939590454,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
71,+45000000,45 million,0,0,0,0,0,0,0,1,0,1768662926.4321864,11.696714639663696,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
72,117,221,0,0,0,0,0,0,0,1,0,1768663086.7575054,10.612147808074951,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
73,15481363,Over 100 million,0,0,0,0,0,0,0,1,0,1768704814.5226722,10.776809215545654,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
74,21,12,0,0,0,0,0,0,0,1,0,1768705373.7520282,8.384561538696289,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
75,1,At least 38,0,0,0,0,0,0,0,1,0,1768706210.5341928,12.61684274673462,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
76,3,Over 20 books,0,0,0,0,0,0,0,1,0,1768706698.872065,11.489853620529177,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
77,0,22,0,0,0,0,0,0,0,1,0,1768706969.457228,10.902010679244995,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
78,4,2,0,0,0,0,0,0,0,1,0,1768707080.7603717,9.565999746322632,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
79,5,5,0,0,0,0,0,0,0,1,0,1768707551.2789133,9.30243468284607,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
80,359,,0,0,0,0,0,0,0,1,0,1768640210.19822,11.19185709953308,0,0.0,1,cot,1,llama3.3:70b,qald_10-en
81,+3,3,0,0,0,0,0,0,0,1,0,1768640332.3857713,8.455540418624878,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
82,+709,736,0,0,0,0,0,0,0,1,0,1768640445.9211192,9.638972282409668,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
83,3,3,0,0,0,0,0,0,0,1,0,1768640531.2001638,8.915349245071411,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
84,215,346,0,0,0,0,0,0,0,1,0,1768641032.8867223,9.802607774734495,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
85,0,,0,0,0,0,0,0,0,1,0,1768641516.399866,11.303504943847656,0,0.0,1,cot,1,llama3.3:70b,qald_10-en
86,1,36,0,0,0,0,0,0,0,1,0,1768641988.6625173,12.543282985687256,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
87,8,4,0,0,0,0,0,0,0,1,0,1768642558.9516168,11.062952518463137,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
88,0,4,0,0,0,0,0,0,0,1,0,1768643049.3018625,9.539712190628052,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
89,2,0,0,0,0,0,0,0,0,1,0,1768643237.5337982,12.45183491706848,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
90,0,3,0,0,0,0,0,0,0,1,0,1768643765.716882,10.686543226242064,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
91,4,15,0,0,0,0,0,0,0,1,0,1768644146.5735664,12.60411262512207,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
92,0,4,0,0,0,0,0,0,0,1,0,1768644601.1449246,16.63078784942627,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
93,common bottlenose dolphin,Common Bottlenose Dolphin,0,0,0,0,0,0,0,1,0,1768644796.7378864,11.935400009155272,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
94,gene,Tumor Necrosis Factor Alpha-Induced Protein 1,0,0,0,0,0,0,0,1,0,1768644955.9893937,12.662527084350586,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
95,0,3,0,0,0,0,0,0,0,1,0,1768645154.3998325,10.25852632522583,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
96,2,2,0,0,0,0,0,0,0,1,0,1768645326.554216,10.210712194442747,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
97,0,5,0,0,0,0,0,0,0,1,0,1768645731.3855548,8.833461999893188,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
98,30,29,0,0,0,0,0,0,0,1,0,1768645935.485837,9.149766683578491,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
99,1,1,0,0,0,0,0,0,0,1,0,1768646311.938747,8.086296319961548,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
100,Naruhito,Emperor Naruhito,0,0,0,0,0,0,0,1,0,1768646770.616809,10.129662990570068,0,0.6666666666666666,0,cot,1,llama3.3:70b,qald_10-en
101,3,292,0,0,0,0,0,0,0,1,0,1768647297.236065,9.731186866760254,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,0,0,0,0,1,0,1768647471.1098514,9.687013387680054,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,0,0,1,0,1768647620.9733176,8.333263158798218,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,"India, Nepal, Bhutan, Pakistan",0,0,0,0,0,0,0,1,0,1768647838.5083249,9.896914720535278,0,0.46153846153846156,0,cot,1,llama3.3:70b,qald_10-en
105,0,53,0,0,0,0,0,0,0,1,0,1768648592.8043978,9.814043998718262,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
106,United States of America,United States,0,0,0,0,0,0,0,1,0,1768648676.2378864,9.574337482452393,0,0.6666666666666666,0,cot,1,llama3.3:70b,qald_10-en
107,15,Multiple,0,0,0,0,0,0,0,1,0,1768648933.6698542,10.410950660705566,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
108,Austria,Austria,0,0,0,0,0,0,0,1,0,1768649029.6654966,8.183998107910156,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
109,Sweden,Sweden,0,0,0,0,0,0,0,1,0,1768649098.0225728,8.358967304229736,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
110,vogue,Vogue magazine,0,0,0,0,0,0,0,1,0,1768649285.5434637,10.350796699523926,0,0.6666666666666666,0,cot,1,llama3.3:70b,qald_10-en
111,ja,Hawaiian,0,0,0,0,0,0,0,1,0,1768649421.2931647,8.876348972320557,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
112,71,82,0,0,0,0,0,0,0,1,0,1768649639.911708,10.81073760986328,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
113,1981,1981,0,0,0,0,0,0,0,1,0,1768649800.2412074,9.182109594345093,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
114,1990,1987,0,0,0,0,0,0,0,1,0,1768650175.4540985,8.959259510040283,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
115,original work,Original Work,0,0,0,0,0,0,0,1,0,1768650655.0057297,10.013283729553224,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
116,0,141,0,0,0,0,0,0,0,1,0,1768650798.25518,13.540501356124878,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
117,130,10,0,0,0,0,0,0,0,1,0,1768650843.0048878,11.024602890014648,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
118,0,0,0,0,0,0,0,0,0,1,0,1768650981.2346113,9.21869730949402,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
119,7,2,0,0,0,0,0,0,0,1,0,1768651179.438026,10.9272358417511,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
120,The Greens,German Green Party,0,0,0,0,0,0,0,1,0,1768651361.9447143,9.73510193824768,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
121,1960,1958,0,0,0,0,0,0,0,1,0,1768651482.9701507,10.25788712501526,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
122,Crunchyroll; Hulu,"Netflix, Hulu, Crunchyroll, Funimation, Amazon Prime Video",0,0,0,0,0,0,0,1,0,1768651667.7296293,11.430382013320925,0,0.4444444444444445,0,cot,1,llama3.3:70b,qald_10-en
123,77,1928-1945,0,0,0,0,0,0,0,1,0,1768652144.701084,9.724555492401125,0,0.0,0,cot,1,llama3.3:70b,qald_10-en
124,1975,1975,0,0,0,0,0,0,0,1,0,1768652746.3461213,10.13155221939087,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya, Chris Diamantopoulos",0,0,0,0,0,0,0,1,0,1768653223.0645154,13.97756576538086,0,1.0,0,cot,1,llama3.3:70b,qald_10-en
126,Jay,Jay,0,0,0,0,0,0,0,1,0,1768653700.953969,10.193958520889282,1,1.0,0,cot,1,llama3.3:70b,qald_10-en
