question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
29,0,4,0,0,0,1,0,0,6,4,2,1768152559.101735,46.60975670814514,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
30,125,7,0,0,0,1,0,0,5,4,2,1768153116.19469,45.328001499176025,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
31,0,3,0,0,0,0,0,1,4,3,1,1768153311.3563497,36.17848825454712,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
32,0,4,0,0,0,0,0,1,4,3,1,1768153696.9174037,34.45632243156433,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
33,0,3,0,0,0,0,0,1,5,3,1,1768153862.8215332,34.72942566871643,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
34,12,12,0,0,0,0,0,1,4,3,1,1768154084.4619446,32.46243715286255,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
35,3,9,0,0,0,1,0,0,5,4,2,1768154203.2594342,37.99281930923462,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
36,79,3,0,0,0,1,0,0,4,4,2,1768154670.1679285,39.01543188095093,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
37,2,3,0,0,0,0,0,1,5,3,1,1768155073.905424,38.44785475730896,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
38,1,5,0,0,0,1,0,0,5,4,2,1768155224.7695873,42.544764280319214,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
39,189,2,1,0,0,0,0,0,5,3,1,1768155737.5511515,44.13076806068421,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
40,12,12,0,0,0,1,0,0,5,4,2,1768156096.338662,57.53367018699646,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
41,0,148,0,0,0,1,0,0,4,4,2,1768156256.0761528,40.25894379615784,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
42,5,3,0,0,0,1,0,0,5,4,2,1768156419.2170637,46.066704988479614,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
43,0,59,1,0,0,0,0,0,2,2,1,1768156811.983044,19.177310943603516,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
44,5,3,0,0,0,0,0,1,5,3,1,1768157249.5170925,38.447442054748535,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
45,11,8,1,0,0,0,0,0,2,2,1,1768157659.7802913,18.01120638847351,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
46,0,3,0,0,0,0,0,1,4,2,1,1768157875.4138482,21.698770761489868,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
47,0,2,0,0,0,1,0,0,5,4,2,1768158105.6238058,108.52005338668825,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
48,0,1,0,0,0,0,0,1,4,3,1,1768158617.1231852,40.70810127258301,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
49,8,28855,0,0,0,1,0,0,5,3,2,1768158817.9112186,26.51925778388977,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
50,+111892,45000,1,0,0,0,0,0,4,3,1,1768159231.7223833,32.93845534324646,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
51,3,2,0,0,1,0,0,0,6,4,2,1768159597.4625869,148.72248458862305,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
52,1,22,0,0,0,1,0,0,4,4,2,1768159956.3767638,50.794429063797,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
53,6,3,0,0,0,0,0,1,4,3,1,1768160090.6477923,34.632527112960815,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
54,12,3,0,0,0,0,0,1,4,3,1,1768160212.725969,35.74877381324768,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
55,0,3,0,0,0,0,0,1,5,3,1,1768160914.855162,53.94616484642029,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
56,5,6,0,0,0,1,0,0,5,4,2,1768161281.6284769,41.04744076728821,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
57,8,7,0,0,0,1,0,0,5,4,2,1768161728.585755,41.096572160720825,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
58,31,30,0,0,0,1,0,0,5,4,2,1768161878.3767147,44.72021484375,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
59,17,,0,0,0,1,0,0,4,4,2,1768162060.9132998,40.71766209602356,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
60,13,13,0,0,0,1,0,0,4,4,2,1768162535.7857423,41.26757550239563,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
61,21,9,0,0,0,1,0,0,5,4,2,1768162873.5766747,46.73815131187439,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
62,42,28,0,0,0,1,0,0,5,4,2,1768163242.7182708,42.88158845901489,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
63,13,3,0,0,0,0,0,1,4,3,1,1768163640.9014573,41.96790838241577,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
64,0,2,1,0,0,0,0,0,2,2,1,1768164260.3563995,23.1974458694458,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
65,0,1,0,0,0,0,0,1,4,2,1,1768164426.077385,26.47748303413391,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
66,0,2,0,0,0,0,0,1,4,3,1,1768164546.9290235,36.56520962715149,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
67,1,12,1,0,0,0,0,0,5,3,1,1768164673.2417538,38.13403105735779,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
68,663,,0,0,0,1,0,0,6,4,2,1768165229.659093,57.17272663116455,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
69,+6,8,0,0,0,0,0,1,4,2,1,1768165704.700086,21.46059012413025,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
70,1,1,0,0,1,0,0,0,1,1,1,1768165860.88164,38.29859781265259,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
71,+45000000,45 million,0,0,0,1,0,0,4,3,2,1768166165.1794538,24.607887029647827,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
72,117,223,0,0,1,0,0,0,1,1,1,1768166394.719021,40.62217950820923,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
73,15481363,100 million,0,0,0,1,0,0,5,4,2,1768166511.2977054,42.3028290271759,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
74,21,12,0,0,0,1,0,0,5,4,2,1768167033.775643,40.92796516418457,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
75,1,38,0,0,0,1,0,0,6,4,2,1768167629.9418776,49.31434488296509,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
76,3,over 1000,0,0,0,1,0,0,6,4,2,1768167969.5239196,43.29724168777466,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
77,0,15,0,0,0,1,0,0,5,4,2,1768168323.6150098,44.319838523864746,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
78,4,3,0,0,0,0,0,1,4,3,1,1768168843.3889785,36.59313178062439,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
79,5,5,0,0,0,1,0,0,5,4,2,1768169373.3211155,50.25261926651001,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
80,359,,0,0,1,0,0,0,1,1,1,1768218969.0429876,7.431916236877441,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
81,+3,3,0,0,0,0,0,1,4,3,1,1768219034.4954834,31.096492052078247,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
82,+709,630,0,0,0,0,0,1,4,3,1,1768219183.933298,39.189021587371826,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
83,3,3,1,0,0,0,0,0,1,2,1,1768219377.263944,16.277205228805542,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
84,215,318,0,0,0,1,0,0,5,4,2,1768219638.9169247,49.54007959365845,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
85,0,,0,0,0,1,0,0,6,4,2,1768220209.0819747,43.87664222717285,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
86,1,11,0,0,0,1,0,0,5,4,2,1768220688.5218227,38.94474148750305,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
87,8,4,1,0,0,0,0,0,4,3,1,1768221143.606884,38.98104786872864,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
88,0,2,0,0,0,0,0,1,5,3,1,1768221664.386521,40.65026354789734,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
89,2,2,0,0,0,0,0,1,5,3,1,1768222165.4530137,45.472261905670166,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
90,0,3,0,0,0,1,0,0,5,4,2,1768222413.2568636,70.85862183570862,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
91,4,3,0,0,0,0,0,1,5,3,1,1768223033.375848,57.91039991378784,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
92,0,2,0,0,0,1,0,0,5,4,2,1768223259.4509964,46.798842430114746,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
93,common bottlenose dolphin,common bottlenose dolphin,0,0,0,0,0,1,5,3,1,1768223734.9748747,43.008861780166626,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
94,gene,TNF alpha induced protein 1,0,0,0,0,0,1,4,2,1,1768223971.4309714,21.742101430892944,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
95,0,at least 1,0,0,0,0,0,1,5,3,1,1768224138.0257328,37.56253433227539,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
96,2,2,0,0,0,0,0,1,4,3,1,1768224368.3033662,40.18053030967712,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
97,0,2,0,0,0,0,0,1,5,3,1,1768224553.7203188,36.20713567733765,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
98,30,29,0,0,0,1,0,0,4,4,2,1768225060.074707,41.818692684173584,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
99,1,1,0,0,0,0,0,1,6,3,1,1768225320.552559,43.228564739227295,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
100,Naruhito,Emperor Naruhito,1,0,0,0,0,0,1,2,1,1768225892.1633248,20.263811588287354,0,0.6666666666666666,0,0,1,0,formatog_noctx_d3_p3,1
101,3,292,0,0,0,1,0,0,6,4,2,1768226362.1664271,48.264800786972046,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
102,North Rhine-Westphalia,North Rhine-Westphalia,0,0,0,1,0,0,5,4,2,1768226829.4405174,43.2089262008667,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
103,Yankee Stadium,Yankee Stadium,0,0,0,0,0,1,4,3,1,1768226969.527747,34.433297634124756,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
104,People's Republic of China; India; Myanmar; Nepal; Pakistan; Afghanistan,"India, Nepal, Bhutan, Pakistan",0,0,0,1,0,0,4,4,2,1768227125.8202105,42.86333394050598,0,0.46153846153846156,0,0,1,0,formatog_noctx_d3_p3,1
105,0,53,0,0,0,1,0,0,5,4,2,1768227608.832159,42.78414607048035,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
106,United States of America,United States,1,0,0,0,0,0,2,2,1,1768227762.5832648,17.682865381240845,0,0.6666666666666666,0,0,1,0,formatog_noctx_d3_p3,1
107,15,12,0,0,0,1,0,0,4,4,2,1768227875.781742,44.03267765045166,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
108,Austria,Austria,0,0,0,1,0,0,4,2,2,1768229584.2067454,12.08222770690918,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
109,Sweden,Sweden,1,0,0,0,0,0,1,2,1,1768229722.108169,16.975794792175293,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
110,vogue,Vogue dance style,1,0,0,0,0,0,5,3,1,1768229814.1214972,35.31436061859131,0,0.5,0,0,1,0,formatog_noctx_d3_p3,1
111,ja,English,0,0,1,0,0,0,1,1,1,1768230331.8937414,44.11643838882446,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
112,71,88,0,0,0,1,0,0,5,4,2,1768230484.022432,45.08078074455261,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
113,1981,1981,0,0,0,0,0,1,4,3,1,1768230630.6808815,33.563684940338135,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
114,1990,1983,0,0,0,1,0,0,4,3,2,1768230773.2040248,25.27176523208618,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
115,original work,Original Work,0,0,0,1,0,0,6,4,2,1768231024.1476307,47.797934770584106,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
116,0,124,0,0,1,0,0,0,1,1,1,1768231247.9442368,39.98024153709411,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
117,130,164,0,0,1,0,0,0,1,1,1,1768231345.1776388,4.040144920349121,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
118,0,3,0,0,0,0,0,1,5,3,1,1768231434.399065,40.8093626499176,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
119,7,2,0,0,0,1,0,0,5,4,2,1768231828.2296422,58.731342792510986,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
120,The Greens,The Greens,0,0,0,0,0,1,4,3,1,1768232055.244267,37.461352586746216,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
121,1960,1960,0,0,0,0,0,1,4,3,1,1768232259.1793132,34.91274118423462,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
122,Crunchyroll; Hulu,"Hulu, Crunchyroll, Netflix",0,0,0,0,0,1,5,3,1,1768232412.3940768,37.98423790931702,0,0.8,0,0,0,0,formatog_noctx_d3_p3,1
123,77,1928-1945,0,0,0,1,0,0,4,4,2,1768232626.5260134,35.807727575302124,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
124,1975,1831,0,0,0,1,0,0,4,4,2,1768233036.976149,43.66492438316345,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
125,Dwayne Johnson; Gal Gadot; Ryan Reynolds; Chris Diamantopoulos; Ritu Arya,"Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya, Chris Diamantopoulos",0,0,0,1,0,0,5,4,2,1768233576.0742333,43.59177756309509,0,1.0,0,0,1,0,formatog_noctx_d3_p3,1
126,Jay,Jay,0,0,0,1,0,0,5,3,2,1768234067.944242,26.084585905075073,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
127,Germany; Ukraine; Slovakia; Moldova; Romania; Bulgaria; Croatia; Hungary; Austria; Serbia,"Germany, Austria, Slovakia, Hungary, Croatia, Serbia, Bulgaria, Romania",0,0,0,1,0,0,4,4,2,1768234422.517558,46.55940246582031,0,0.888888888888889,0,0,1,0,formatog_noctx_d3_p3,1
128,Teuthida,Teuthida,0,0,0,0,0,1,4,3,1,1768234557.6936188,37.056999921798706,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
129,beta,β,1,0,0,0,0,0,5,3,1,1768234770.237119,130.82218170166016,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
130,Better Call Saul; El Camino: A Breaking Bad Movie,"El Camino: A Breaking Bad Movie, Better Call Saul",0,0,0,0,0,1,4,3,1,1768235325.3755836,38.52020573616028,0,1.0,0,0,0,0,formatog_noctx_d3_p3,1
131,Colorado River,Colorado River,0,0,0,0,0,1,5,3,1,1768235458.9377031,36.89026999473572,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
132,exhumation,exhumation,0,0,0,0,0,1,4,3,1,1768235586.462892,39.52984404563904,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
133,13th German Bundestag,Bundesrat and German Bundestag,0,0,0,0,0,1,6,3,1,1768235790.117767,48.9881317615509,0,0.5714285714285715,0,0,0,0,formatog_noctx_d3_p3,1
134,Soziolinguistik; Patholinguistik; Genderlinguistik; Rechtslinguistik; Ethnolinguistik; Interlinguistik,"Germanistische Linguistik, Anglistische Linguistik, Romanische Linguistik",0,0,0,1,0,0,4,4,2,1768235993.1069672,41.6668426990509,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
135,Frank-Walter Steinmeier; Emmanuel Macron,"Frank-Walter Steinmeier, Emmanuel Macron",0,0,0,0,0,1,5,2,1,1768236167.2750044,30.97924113273621,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
136,singer; screenwriter; actor; composer; pianist; singer-songwriter; poet; guitarist; photographer; recording artist; musician,"Musician, Photographer/Artist",0,0,1,0,0,0,2,1,1,1768236547.383257,42.114333629608154,0,0.14285714285714285,0,0,1,0,formatog_noctx_d3_p3,1
137,Star Wars Episode I: The Phantom Menace; Star Wars; Star Wars: Episode II – Attack of the Clones; Star Wars: Episode V – The Empire Strikes Back; Star Wars Episode VI: Return of the Jedi; Star Wars: The Last Jedi; Star Wars: The Rise of Skywalker; Star Wars Episode III: Revenge of the Sith; Star Wars: The Force Awakens,"Episode IV – A New Hope, Episode V – The Empire Strikes Back, Episode VI – Return of the Jedi",0,0,0,0,0,1,5,3,1,1768236747.7139475,42.31548571586609,0,0.38235294117647056,0,0,0,0,formatog_noctx_d3_p3,1
138,The Flintstones,The Flintstones,0,0,0,0,0,1,5,2,1,1768237074.1123965,27.37064838409424,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
139,gold; black; red,"black, gold, red",0,0,0,0,0,1,4,3,1,1768237280.8891146,32.00720453262329,0,1.0,0,0,0,0,formatog_noctx_d3_p3,1
140,women's suffrage,women's suffrage,0,0,0,0,0,1,4,3,1,1768237470.5906398,36.60501980781555,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
141,empress,empress,0,0,0,0,0,1,4,3,1,1768237659.1970105,39.24495720863342,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
142,1918-1920 flu pandemic,Spanish Flu Pandemic,0,0,0,1,0,0,4,4,2,1768237849.1063182,44.35043692588806,0,0.6666666666666666,0,0,1,0,formatog_noctx_d3_p3,1
143,extinction,Mass extinction event,0,0,0,1,0,0,4,3,2,1768238319.5177634,27.27312445640564,0,0.5,0,0,1,0,formatog_noctx_d3_p3,1
144,voice; cornet; trumpet,"trumpet, voice, cornet",0,0,0,0,0,1,4,3,1,1768238703.0573575,35.030242919921875,0,1.0,0,0,0,0,formatog_noctx_d3_p3,1
145,stab wound,Natural Causes,1,0,0,0,0,0,4,3,1,1768238886.5930214,34.41726803779602,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
146,male,male,0,0,0,0,0,1,4,3,1,1768239197.6648505,36.919442653656006,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
147,Shinjuku,Shinjuku,0,0,0,0,0,1,4,3,1,1768239410.240538,38.34807658195496,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
148,Tiger,Tiger,0,0,0,0,0,1,5,3,1,1768239527.767635,34.40996861457825,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
149,0,2838.63 billion USD,0,0,0,1,0,0,4,4,2,1768239698.443491,43.734360456466675,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
150,Point(114.054 22.535),"114.054444444, 22.546666666",0,0,0,0,0,1,4,3,1,1768239858.037003,46.56307125091553,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
151,research,Erlangen Program,0,0,0,1,0,0,3,2,2,1768240072.868912,14.998304843902588,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
152,+385000,385000,0,0,0,0,0,1,4,2,1,1768240161.152552,20.953339099884033,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
153,middle school student,High School,0,0,0,1,0,0,6,4,2,1768240292.7579732,41.88880562782288,0,0.4,0,0,1,0,formatog_noctx_d3_p3,1
154,Igbo,Igbo,0,0,0,0,0,1,4,3,1,1768240555.3158646,41.092732429504395,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
155,Peter Orlovsky,Peter Orlovsky,0,0,0,0,0,1,4,3,1,1768240727.2765844,35.132241010665894,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
156,Gothic,Gothic II,0,0,0,0,0,1,4,3,1,1768240886.852919,37.527541637420654,0,0.6666666666666666,0,0,0,0,formatog_noctx_d3_p3,1
157,Blackadder,Blackadder,0,0,0,1,0,0,5,4,2,1768241327.0778408,44.40001082420349,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
158,Lady Ella,The First Lady of Song,0,0,0,0,0,1,4,3,1,1768241467.7656848,34.222919940948486,0,0.3333333333333333,0,0,0,0,formatog_noctx_d3_p3,1
159,writer; novelist,,1,0,0,0,0,0,2,2,1,1768241654.0452125,18.6725115776062,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
160,television actor; jazz musician; actor; pianist; singer-songwriter; jazz guitarist,"singer-songwriter, actor, musician",0,0,0,0,0,1,4,3,1,1768218994.671548,38.95463180541992,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
161,Arabic; Persian,Persian,0,0,0,0,0,1,4,3,1,1768219224.891552,37.83880805969238,0,0.6666666666666666,0,0,0,0,formatog_noctx_d3_p3,1
162,+230241,237244,0,0,0,0,0,1,4,2,1,1768219449.8649912,28.928499698638916,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
163,Promising Young Woman,Promising Young Woman,0,0,0,1,0,0,5,4,2,1768219662.3906932,49.74069833755493,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
164,sunglasses,sunglasses,0,0,0,0,0,1,4,3,1,1768219805.5011885,33.489307165145874,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
165,Ancient Greek,Ancient Greek,1,0,0,0,0,0,5,3,1,1768220013.3964543,57.538552045822144,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
166,Esperanto; Silesian German; German; Silesian; Kashubian; Old Prussian; Polish Sign Language; Vilamovian; Polish; Lithuanian,Polish,0,0,0,0,0,1,4,3,1,1768220381.7897158,35.529446601867676,0,0.13333333333333333,0,0,0,0,formatog_noctx_d3_p3,1
167,53,30,0,0,0,1,0,0,4,4,2,1768220502.3642583,38.89567017555237,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
168,G; E; C,"C, E, G",0,0,0,0,0,1,5,3,1,1768220640.0092962,34.28346133232117,0,1.0,0,0,0,0,formatog_noctx_d3_p3,1
169,60,,0,0,0,1,0,0,4,4,2,1768220858.9112208,58.59797668457031,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
170,1335,14,0,0,0,1,0,0,5,4,2,1768221437.661157,47.25991129875183,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
171,Mogollon culture,"Maya, Inca, Toltec",0,0,0,1,0,0,5,4,2,1768221601.3176017,46.82629466056824,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
172,Vaseline,Vaseline,0,0,0,0,0,1,5,3,1,1768222108.012417,34.95112347602844,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
173,45,2,1,0,0,0,0,0,6,3,1,1768222443.8504968,128.82814145088196,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
174,Brit Marling,Brit Marling,0,0,0,0,0,1,4,3,1,1768223408.620626,33.94343948364258,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
175,Jal Pari; Meri Kahani; Meri Kahani,Multiple Albums,0,0,0,1,0,0,5,4,2,1768223593.8112807,46.46117973327637,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
176,earl,Countess,0,0,0,0,0,1,4,3,1,1768224032.3412447,33.82219195365906,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
177,corridor; time; dualism; doorway; beginning; gate; transition; sowing,"transition, beginning, doorway",0,0,0,0,0,1,4,3,1,1768224194.3750346,34.84114742279053,0,0.5454545454545454,0,0,0,0,formatog_noctx_d3_p3,1
178,Gollum,Grishnákh,1,0,0,0,0,0,5,3,1,1768224623.9500947,40.77675652503967,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
179,The Town Hall at Auvers,Tree Roots,1,0,0,0,0,0,5,3,1,1768225227.2693188,41.33434796333313,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
180,Montreux Casino,Casino fire,0,0,0,1,0,0,4,4,2,1768225521.805621,41.24309921264648,0,0.5,0,0,1,0,formatog_noctx_d3_p3,1
181,-3600000-01-01T00:00:00Z,-3600000,0,0,0,0,0,1,4,3,1,1768226014.7888663,36.473227739334106,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
182,1989,1989,0,0,0,0,0,1,4,3,1,1768226145.6088562,36.85613417625427,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
183,2017,2017,0,0,0,0,0,1,4,3,1,1768226255.7060957,34.82443428039551,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
184,1997-04-05T00:00:00Z,1997-04-05,0,0,0,0,0,1,4,2,1,1768226406.476859,21.6795117855072,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
185,1996-06-15T00:00:00Z,1996-06-15,0,0,0,0,0,1,4,2,1,1768226525.7511597,22.27182149887085,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
186,1900-01-01T00:00:00Z,,0,0,0,1,0,0,4,4,2,1768226694.6551862,54.06050515174866,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
187,1947-08-14T00:00:00Z,1947-08-14,1,0,0,0,0,0,1,2,1,1768226840.7667625,21.97161293029785,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
188,1273-12-17T00:00:00Z,1273-12-17,0,0,0,0,0,1,4,2,1,1768227127.2252555,21.214486360549927,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
189,1997-04-25T00:00:00Z,,0,0,1,0,0,0,2,1,1,1768227263.6993968,70.87055683135986,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
190,1944-11-17T00:00:00Z,1943,0,0,0,1,0,0,4,3,2,1768227509.4948275,28.871318578720093,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
191,Ludwig Börne; Gustav Koerner,"Gustav Koerner, Ludwig Börne",0,0,0,0,0,1,4,3,1,1768227757.5248032,47.56783890724182,0,1.0,0,0,0,0,formatog_noctx_d3_p3,1
192,2016-12-16T00:00:00Z,2016-12-16,0,0,0,0,0,1,4,2,1,1768227885.2050254,23.41185164451599,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
193,+3532,"3532 deaths, 47541 injured",0,0,0,0,0,1,4,2,1,1768227979.0019448,23.938024759292603,0,0.4,0,0,0,0,formatog_noctx_d3_p3,1
194,1918-11-09T00:00:00Z,1919,1,0,0,0,0,0,4,3,1,1768228176.9981053,38.22935461997986,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
195,1945-09-02T00:00:00Z,1945-09-02,0,0,0,0,0,1,4,3,1,1768228321.1715243,54.31407213211059,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
196,1978-01-01T00:00:00Z,1978,0,0,0,0,0,1,4,3,1,1768228539.591772,39.61551880836487,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
197,1968-01-01T00:00:00Z,1968,1,0,0,0,0,0,2,2,1,1768228641.0957508,19.249746322631836,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
198,2021-01-01T00:00:00Z,2021-11-05,1,0,0,0,0,0,1,2,1,1768229067.8885524,17.113502979278564,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
199,1248-01-01T00:00:00Z,1880,0,0,0,0,0,1,4,3,1,1768229164.865117,37.278796672821045,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
