question_index,expected_answer,answer,has_err_instruction,has_err_format,has_err_graph,has_err_other,has_err_agent,is_kg_based_answer,kg_calls,agent_calls,reached_depth,start_timestamp,duration,exact_match,f1,is_no_answer,is_kg_and_correct,has_err,has_err_and_correct,method,rep
11,Live-Musik,Veranstaltung,0,0,0,0,0,1,5,2,1,1767983152.7762723,20.341940879821777,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
12,17:00-21:30 Uhr,2023,1,0,0,0,0,0,4,3,1,1767983223.4795983,30.931352853775024,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,https://www.langenachtderwissenschaften.de/programm,0,0,0,0,0,1,4,2,1,1767983297.290037,19.929987907409668,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
14,25,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1767983378.5893798,20.595017433166504,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.dlr.de/irt/en/desktopdefault.aspx/tabid-18055/14275_read-14415/=langde,0,0,0,0,0,1,4,1,1,1767983442.4891353,10.453567028045654,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
16,Juri Mertens,Technische Universität Berlin,0,0,0,0,0,1,4,3,1,1767983539.9067428,34.79195308685303,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
",,1,0,0,0,0,0,4,3,1,1767983640.3277512,34.24095702171326,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,Lange Nacht der Wissenschaften,0,0,0,0,0,1,4,2,1,1767983742.945954,21.91525387763977,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
19,17:30-23:15 Uhr,,1,0,0,0,0,0,1,2,1,1767983808.7422228,14.60318899154663,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1767983090.3290973,21.613528966903687,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
21,23:30-00:00 Uhr,20:30,0,0,0,0,0,1,2,3,1,1767983173.9668431,26.849534273147583,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
22,Studentisches Projekt „Automatisiertes Fahren“,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,5,3,1,1767983272.876047,38.043556690216064,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
23,Science Slam – Brainpower mit Entertainment-Faktor,Bauhaus (Werkstatt-Studio),1,0,0,0,0,0,4,2,1,1767983393.4112253,31.13414764404297,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Conan ohne Waffen,0,0,0,1,0,0,2,2,2,1767983475.9901035,7.488361358642578,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
25,Science Slam – Brainpower mit Entertainment-Faktor,"Tonight Show, Conan",1,0,0,0,0,0,3,2,1,1767983563.3824458,16.59765100479126,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Sesamstraße,1,0,0,0,0,0,3,2,1,1767983642.9058008,23.320433855056763,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,1,0,0,0,0,0,3,2,1,1767983718.550959,13.012399435043337,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,1. OG,0,0,0,0,0,1,2,2,1,1767983798.4156628,15.073697566986084,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,"Die genaue Veranstaltung konnte nicht ermittelt werden, aber es könnte eine der vielen Vorträge oder Workshops sein.",1,0,0,0,0,0,3,2,1,1767983859.4389594,16.179710626602173,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
30,Lokfahren für Anfänger:innen,Einblicke in den modernen Bahnbetrieb,0,0,0,0,0,1,5,2,1,1767982309.9067712,32.76548147201538,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
31,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,Bingo,1,0,0,0,0,0,6,3,1,1767982426.6611874,30.56198239326477,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
32,Leseabenteuer im Zelt: altersgerechte Bücherwelten für kleine Entdecker:innen,,1,0,0,0,0,0,6,3,1,1767982540.3824236,36.61362314224243,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
33,Eine „Lesepfote“ zu Gast in der Bibliothek,Einrichtungsbesuch,1,0,0,0,0,0,5,3,1,1767982673.9593165,32.462403774261475,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
34,Kopf trifft Körper: Teste deine Fitness und Motorik im TU-SportLab!,Turnier,1,0,0,0,0,0,3,2,1,1767983440.4907262,19.945526599884033,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
35,"Haus des Lernens (MAR)
Marchstraße 23
10587 Berlin
Raum MAR 0.011 (EG)",Bauhaus,1,0,0,0,0,0,6,3,1,1767983557.0671086,41.09437918663025,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
36,Roboter im öffentlichen Raum: Mensch und Maschine mitten im Leben,"die Episode  ""Was ist eigentlich der Unterschied zwischen Mann und Frau?""",1,0,0,0,0,0,5,3,1,1767983683.8511047,38.60096335411072,0,0.10526315789473685,0,0,1,0,formatog_noctx_d3_p3,1
37,Tourismushistorischer Dia- und Filmabend,Campustour für kleine Entdecker:innen,0,0,0,0,0,1,6,3,1,1767983811.9140117,46.29040312767029,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
38,5 Euro,5 Euro,0,0,0,0,0,1,6,2,1,1767983957.6974587,20.297120809555057,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
39,jedes Alter,1-6 Jahre,1,0,0,0,0,0,3,2,1,1767984074.0787551,18.440876483917236,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
40,Technische Universität Berlin,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,3,1,1,1767982295.4476557,6.462260007858276,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
41,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,5,1,1,1767982341.581071,7.711108446121216,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
42,New Practice in Art and Technology / Workshops,Eine 2-stündige Veranstaltung,1,0,0,0,0,0,5,2,1,1767982428.0573113,31.907219409942627,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
43,Veranstaltung auf Englisch,English,0,0,0,0,0,1,6,3,1,1767982517.9561498,59.88511037826538,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
44,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,Vorstellung,0,0,0,1,0,0,6,4,2,1767982660.4188323,39.15618300437927,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
45,21:00-21:20 Uhr,21:00-21:20 Uhr,0,0,0,0,0,1,4,3,1,1767983460.6469932,37.058316230773926,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
46,Unterhaltsame Live-Show – Sport und Musik für Kopf und Körper,,1,0,0,0,0,0,2,2,1,1767983560.042381,25.770246744155884,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
47,Historisch-ökologische Exkursion über den Steglitzer Fichtenberg,Südwesten,0,0,0,0,0,1,5,3,1,1767983669.0024438,35.73893451690674,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
48,Als Eichhörnchen-Detektiv:innen auf den Spuren kleiner Persönlichkeiten der Natur,Tafel zur Geschichte der Reformation,0,0,0,1,0,0,3,3,2,1767983779.5124106,24.539846897125244,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
49,"Die verborgene Welt der Wurzeln: schätzen, messen, staunen","Karneval in der Region Karlsruhe, Weihnachtsmarkt in Freiburg",1,0,0,0,0,0,6,3,1,1767983853.3601725,39.04309296607971,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
50,Zukunft der Energie: nachhaltig durch KI,Die Veranstaltung 'KI meets Bier',1,0,0,0,0,0,3,2,1,1767983096.1621892,22.170539617538452,0,0.22222222222222224,0,0,1,0,formatog_noctx_d3_p3,1
51,über 1000,40,1,0,0,0,0,0,3,2,1,1767983181.2270138,15.429218530654907,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
52,etwa 50,62,1,0,0,0,0,0,3,2,1,1767983254.2847211,16.634793758392334,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
53,Science Slam – Brainpower mit Entertainment-Faktor,Science Slam – Brainpower mit Entertainment-Faktor,0,0,0,0,0,1,2,1,1,1767983332.6653445,7.701463937759399,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
54,Berlin,Berlin,0,0,0,0,0,1,5,1,1,1767983393.389202,11.96806573867798,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
55,FaSTTUBe – das elektrische Rennauto des Formula Student Team TU Berlin,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,3,1,1767983457.9627016,52.87593722343445,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
56,Wie moderne Mobilfunknetze funktionieren – Identitätsmanagement in 6G-Netzwerken,The AgilePM-Prüfung,1,0,0,0,0,0,4,3,1,1767983594.4605105,42.569663286209106,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
57,"Die Lange Nacht der Wissenschaften in Berlin ist ein Gemeinschaftsprojekt wissenschaftlicher sowie wissenschaftsnaher Einrichtungen der Region und findet einmal jährlich statt. Veranstalter ist der Lange Nacht der Wissenschaften e. V. (LNDW e. V.), in dem sich wissenschaftliche Einrichtungen zusammengeschlossen haben. Finanziert wird die Lange Nacht der Wissenschaften weitgehend von den beteiligten wissenschaftlichen Einrichtungen selbst. Auch die Ticketeinnahmen werden vollständig für die Finanzierung der Gesamtveranstaltung verwendet. Die Lange Nacht der Wissenschaften wird von zahlreichen Partnern aus der Region unterstützt. Über den Einsatz der Mittel entscheidet die Mitgliederversammlung des LNDW e. V.",2025,0,0,0,0,0,1,6,2,1,1767983703.175045,23.935492277145386,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
58,"Haus der Ideen (H)
Straße des 17. Juni 135
10623 Berlin
Wangari Maathai-Foyer (Foyer links, ehem. Cafébar, Bereich 0 H)",Haus der Ideen,0,0,0,0,0,1,2,2,1,1767983825.7393448,13.734594345092772,0,0.19999999999999998,0,0,0,0,formatog_noctx_d3_p3,1
59,17:30-23:20 Uhr,19:30-20:20 Uhr,0,0,0,0,0,1,4,3,1,1767983906.4364066,33.78399062156677,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
60,Barrierefreier Rollstuhlzugang,Barrierefreier Rollstuhlzugang,0,0,0,0,0,1,4,2,1,1767983096.2722116,17.26558804512024,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
61,Experiment,Wettbewerb,0,0,0,0,0,1,6,3,1,1767983168.7078743,33.672163009643555,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
62,Demonstration,Veranstaltung,0,0,0,0,0,1,5,3,1,1767983271.7742834,32.69713759422302,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
63,Fluoreszierender Wärmeübertrager,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,6,3,1,1767983384.8091414,34.61576247215271,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
64,Technische Universität Berlin,Fraunhofer-Gesellschaft,1,0,0,0,0,0,3,2,1,1767983503.570097,14.399944067001345,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
65,Technische Universität Berlin,Lange Nacht der Wissenschaften e. V. (LNDW e. V.),0,0,0,0,0,1,3,1,1,1767983577.892153,6.8547186851501465,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
66,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Deutschland,1,0,0,0,0,0,5,3,1,1767983641.358183,35.773573875427246,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
67,Mitmachexperiment,Mitmachexperiment,0,0,0,1,0,0,6,3,2,1767983724.7147102,14.762779474258425,1,1.0,0,0,1,1,formatog_noctx_d3_p3,1
68,Ausstellung,Diskussion,0,0,0,0,0,1,6,3,1,1767983799.653396,31.5363245010376,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
69,Wissenschaftliche Ergebnisse offen zugänglich machen durch Information Management,Information Management,0,0,0,0,0,1,3,1,1,1767983880.8391886,6.558089733123779,0,0.4,0,0,0,0,formatog_noctx_d3_p3,1
70,17:00-00:00 Uhr,17:00-00:00 Uhr,0,0,0,0,0,1,4,2,1,1767983104.5816028,18.203290462493896,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
71,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1767983175.5401037,18.351706981658936,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
72,17:00-17:15 Uhr,1992,0,0,0,1,0,0,4,3,2,1767983279.23221,19.07352590560913,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
73,"Im Fahrsimulator erleben fahrende Personen realitätsnahes Fahrverhalten mit Rundumsicht. Eine Fahrdynamiksimulation erzeugt das realistische Lenkgefühl, die aktive Pedalerie ermöglicht zum Beispiel das bekannte ABS-Ruckeln. Beim Bremsen und Beschleunigen nickt das Fahrzeug, in Kurven wankt es. Kenngrößen der Mensch-Fahrzeug-Interaktion und des Fahrzustands werden aufgezeichnet und ermöglichen eine Bewertung von Fahrfunktionen und Fahrleistung. So können sicherheitskritische Situationen und deren Beherrschbarkeit bis in den Grenzbereich erprobt und untersucht werden. Geeignet ab 15 Jahren.",Geeignet für Kinder,0,0,0,0,0,1,5,3,1,1767983366.864344,44.20224833488464,0,0.03125,0,0,0,0,formatog_noctx_d3_p3,1
74,21:45-22:00 Uhr,,0,0,0,1,0,0,6,3,2,1767983498.6934264,25.611737489700317,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
75,Demonstration,,1,0,0,0,0,0,3,2,1,1767983625.1612651,18.420490264892575,0,0.0,1,0,1,0,formatog_noctx_d3_p3,1
76,Barrierefreier Rollstuhlzugang,barrierefreier Rollstuhlzugang,0,0,0,0,0,1,3,2,1,1767983704.8932965,15.281285047531128,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
77,17:00-22:00 Uhr,20:00-21:00 Uhr,0,0,0,0,0,1,5,3,1,1767983786.2238855,35.957499265670776,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
78,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Berlin,0,0,0,0,0,1,3,2,1,1767983872.232364,13.48089361190796,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
79,Mitmachexperiment,Wettbewerb,1,0,0,0,0,0,3,2,1,1767983941.065471,14.098253965377808,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
80,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,2,1,1767983089.3614917,17.997899770736694,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
81,Detektive im Heizungskeller: intelligente Messtechnik für die Wärmewende von „Delta Heat“,Bundesnetzagentur,1,0,0,0,0,0,3,2,1,1767983153.616331,14.70521092414856,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
82,Future Security Lab – Sicherheitsforschung zum Anfassen,Future Security Lab,1,0,0,0,0,0,2,2,1,1767983247.6284714,14.99710178375244,0,0.6,0,0,1,0,formatog_noctx_d3_p3,1
83,"Zentrum (u.a. Mitte, Wedding, Moabit, Tiergarten)",Hasso-Plattner-Institut,1,0,0,0,0,0,3,2,1,1767983324.3909214,16.44045662879944,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
84,17:00-00:00 Uhr,2025,0,0,0,0,0,1,5,2,1,1767983414.1816635,19.561182260513306,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
85,Geeignet für Kinder,Kinder,0,0,0,0,0,1,5,2,1,1767983500.8371494,23.469635486602783,0,0.5,0,0,0,0,formatog_noctx_d3_p3,1
86,Installation,Installation,0,0,0,0,0,1,6,2,1,1767983598.3523872,20.737384796142575,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
87,Zukunft der Energie: nachhaltig durch KI,Haus der Erlebbaren KI,0,0,0,0,0,1,3,2,1,1767983700.1246688,16.777716398239136,0,0.25,0,0,0,0,formatog_noctx_d3_p3,1
88,Zukunft der Energie: nachhaltig durch KI,Zeche Zollverein,1,0,0,0,0,0,3,2,1,1767983760.858583,13.825982809066772,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
89,Future Security Lab – Sicherheitsforschung zum Anfassen,Brandenburger Tor,1,0,0,0,0,0,2,2,1,1767983837.8568244,11.893815755844116,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
90,Stich für Stich nachhaltig – Sticken fürs Klima,Lange Nacht der Wissenschaften 2025,0,0,0,0,0,1,4,2,1,1767983082.414009,21.19337773323059,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
91,Notfallpfeife aus Aluminium – dein Signal in der Wildnis,Haus des Lernens,0,0,0,0,0,1,4,1,1,1767983141.835178,5.939867734909058,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
92,Mitmachexperiment,Veranstaltung,0,0,0,0,0,1,5,3,1,1767983202.6799898,31.278046369552612,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
93,17:30-21:30 Uhr,"Samstag, der 28.Juni 2025",0,0,0,0,0,1,4,2,1,1767983297.6394885,18.797043561935425,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
94,"Westen (u.a. Charlottenburg, Schöneberg, Spandau)",Osten,1,0,0,0,0,0,3,2,1,1767983379.2722032,14.138707160949709,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
95,Spiel,Spiel,0,0,0,0,0,1,6,3,1,1767983483.7691948,30.878111839294434,1,1.0,0,1,0,0,formatog_noctx_d3_p3,1
96,Geeignet für Kinder,jedes Alter,0,0,0,0,0,1,4,3,1,1767983578.5008774,52.414113998413086,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
97,17:00-22:00 Uhr,"Die Veranstaltung 'Neue Sprachen, neue Welten' fand im Haus der Ideen statt.",0,0,0,0,0,1,4,3,1,1767983694.870841,31.703458070755005,0,0.0,0,0,0,0,formatog_noctx_d3_p3,1
98,Saturday SatelLight Fever – wofür braucht der Satellit Licht?,Experiment 'Bewegung in Schwerkraft',1,0,0,0,0,0,6,3,1,1767983792.2178338,35.5253484249115,0,0.0,0,0,1,0,formatog_noctx_d3_p3,1
99,Karriere und Jobs an der TU Berlin,Internationale Informations- und Kommunikationstechnologiemesse,1,0,0,0,0,0,3,2,1,1767983908.053301,16.222809076309204,0,0.22222222222222224,0,0,1,0,formatog_noctx_d3_p3,1
0,https://www.langenachtderwissenschaften.de/programm/detail/51327,https://www.fu-berlin.de/adresses/hbp,0,0,0,0,0,0,0,1,0,1767983120.9206028,8.491317987442017,0,0.0,0,0,0,0,cot,1
1,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Lang Nacht der Wissenschaften,0,0,0,0,0,0,0,1,0,1767983211.9710736,6.600174903869629,0,0.0,0,0,0,0,cot,1
2,"Wie kann man Dinge zum Schweben bringen? Student:innen des Projektlabors Physik zeigen euch physikalische Zaubertricks, die Alltagsgegenstände schwerelos machen können. Auch lebendige Flüssigkeiten und optische Täuschungen laden zum Mitmachen und Anfassen ein. Geeignet für Kinder ab 6 Jahren.",,0,0,0,0,0,0,0,1,0,1767983277.52779,6.987466812133789,0,0.0,1,0,0,0,cot,1
3,Programmieren lernen für Kinder und Einsteiger:innen,Cybersecurity,0,0,0,0,0,0,0,1,0,1767983348.6441536,6.550299167633057,0,0.0,0,0,0,0,cot,1
4,"Im Kleinsten wird unsere Welt durch die Quantentheorie beschrieben, wie sie vor 100 Jahren formuliert wurde. Ihre Gesetze faszinieren heute nicht weniger als damals, denn sie widersprechen unserer Alltagserfahrung auf bizarre Weise: Teilchen können an verschiedenen Orten gleichzeitig sein sowie durch Barrieren „tunneln“. Und bei der Messung des einen Quantensystems verändert sich auch der Zustand eines anderen, wenn dieses mit dem ersten „verschränkt“ ist. Erkunden Sie die faszinierenden Eigenschaften der Quantenwelt mit Hilfe interaktiver Simulationen und Visualisierungen.",Quantum-Physik-Simulation,0,0,0,0,0,0,0,1,0,1767983418.615618,8.391156196594238,0,0.0,0,0,0,0,cot,1
5,https://www.langenachtderwissenschaften.de/programm/detail/51248,https://www.tu-berlin.de/uni/veranstaltungen/science-slam/,0,0,0,0,0,0,0,1,0,1767983522.066579,10.72771143913269,0,0.0,0,0,0,0,cot,1
6,"Unsere Forschungsgruppe baut Organoide, organähnliche Strukturen, aus humanen Stammzellen, um Tierexperimente in der Forschung zu reduzieren. Durch die Kombination von Organoiden simulieren wir in sogenannten Organ-Chips die komplexen Organ-Interaktionen des menschlichen Körpers. Wir erklären Konzept und Funktionsweise solcher Organ-Chips. Es werden Anwendungsgebiete in der Aufklärung pathologischer Prozesse und in der Medikamenten-Entwicklung zur Reduktion von Tierexperimenten dargestellt. Besucher:innen können Organ-Chips zusammenbauen und die magnetische Zellsortierung ausprobieren.",Alternativen zu Tierversuchen,0,0,0,0,0,0,0,1,0,1767983646.0649598,6.930342435836792,0,0.03278688524590164,0,0,0,0,cot,1
7,https://www.langenachtderwissenschaften.de/programm/detail/51514,https://fsttue.de/,0,0,0,0,0,0,0,1,0,1767983758.269596,8.404737710952759,0,0.0,0,0,0,0,cot,1
8,"Gestalte Straßen, Radwege, Brücken und mehr mit Klemmbausteinen, und lerne spielerisch, wie moderne Verkehrsplanung funktioniert. Ihr lernt die Funktionen von Straßen kennen, die passenden Verkehrsmittel, um verschiedene Orte zu erreichen, sowie ein Konzept, wie Verkehr nachhaltiger werden kann. Für Kinder ab 6 Jahren und Erwachsene – für alle Altersgruppen ist etwas dabei! Jeder Gast erhält Bausteine, um unsere Stadt wachsen zu lassen. Komm vorbei, und werde Verkehrsplaner:in für einen Abend!",SimCity von Electronic Arts,0,0,0,0,0,0,0,1,0,1767983848.473105,9.680730819702148,0,0.028571428571428574,0,0,0,0,cot,1
9,"Testen Sie Ihr Wissen über das Universum, und gewinnen Sie kleine Preise – solange der Vorrat reicht! Geeignet ab 6 Jahren.",Astronomie,0,0,0,0,0,0,0,1,0,1767983959.7035627,7.817718982696533,0,0.0,0,0,0,0,cot,1
10,Chatbots zur Stärkung der Demokratie,Vorträge und Seminare,0,0,0,0,0,0,0,1,0,1767983120.354538,7.713843584060669,0,0.0,0,0,0,0,cot,1
11,Live-Musik,ein Workshop,0,0,0,0,0,0,0,1,0,1767983192.8386688,8.127029418945312,0,0.0,0,0,0,0,cot,1
12,17:00-21:30 Uhr,,0,0,0,0,0,0,0,1,0,1767983265.1777356,6.136222839355469,0,0.0,1,0,0,0,cot,1
13,https://www.langenachtderwissenschaften.de/programm/detail/51498,,0,0,0,0,0,0,0,1,0,1767983330.6157677,10.250511407852173,0,0.0,1,0,0,0,cot,1
14,25,150 Jahre,0,0,0,0,0,0,0,1,0,1767983411.7193713,10.878718376159668,0,0.0,0,0,0,0,cot,1
15,https://www.langenachtderwissenschaften.de/programm/detail/51151,https://www.aia.edu/participants/summer-academy,0,0,0,0,0,0,0,1,0,1767983477.655675,10.970451593399048,0,0.0,0,0,0,0,cot,1
16,Juri Mertens,Beim Informationsdienst,0,0,0,0,0,0,0,1,0,1767983587.783238,7.786020278930664,0,0.0,0,0,0,0,cot,1
17,"Wissensmarkt (HZA)
Verlängerte Hertzallee
10623 Berlin
","Leuphana Universität Lüneburg, Deutschland",0,0,0,0,0,0,0,1,0,1767983687.7472975,8.908477544784546,0,0.0,0,0,0,0,cot,1
18,https://www.langenachtderwissenschaften.de/programm/detail/51348,www.kleinezeitung.at,0,0,0,0,0,0,0,1,0,1767983778.2811751,7.967162132263184,0,0.0,0,0,0,0,cot,1
19,17:30-23:15 Uhr,,0,0,0,0,0,0,0,1,0,1767983832.4948113,6.487141370773315,0,0.0,1,0,0,0,cot,1
20,"Das Open-Battery-Projekt bietet eine offene Transferplattform für Software- und Hardwarekomponenten, die um ein batteriegestütztes Photovoltaiksystem mit Netzanschluss angesiedelt sind. Dieser quelloffene Ansatz des Projekts ermöglicht es Privatpersonen, Vereinen, Communitys oder Unternehmen auf der ganzen Welt, an der Energiewende teilzunehmen und sie mitzugestalten. Aktuell befindet sich das Open-Battery-Projekt in der Entwicklungsphase. Hardware- und Softwarekomponenten werden zusammen mit Student:innen ausgelegt, aufgebaut und getestet.",kostengünstigen Energie- und Speichersystemen,0,0,0,0,0,0,0,1,0,1767983129.1544733,7.938196897506714,0,0.03636363636363636,0,0,0,0,cot,1
21,23:30-00:00 Uhr,20:00,0,0,0,0,0,0,0,1,0,1767983215.1080265,9.096464157104492,0,0.0,0,0,0,0,cot,1
22,Studentisches Projekt „Automatisiertes Fahren“,,0,0,0,0,0,0,0,1,0,1767983337.5514216,6.6380085945129395,0,0.0,1,0,0,0,cot,1
23,Science Slam – Brainpower mit Entertainment-Faktor,Der Zugang zum Bühnenrand,0,0,0,0,0,0,0,1,0,1767983444.9666517,9.548384189605711,0,0.0,0,0,0,0,cot,1
24,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Saturday Night Live,0,0,0,0,0,0,0,1,0,1767983498.6946468,8.094003677368164,0,0.0,0,0,0,0,cot,1
25,Science Slam – Brainpower mit Entertainment-Faktor,Late Night Bar,0,0,0,0,0,0,0,1,0,1767983612.4033003,4.386676073074341,0,0.0,0,0,0,0,cot,1
26,Turbulentes Chaos: Wie können numerische Simulationen helfen?,Trolls World Tour,0,0,0,0,0,0,0,1,0,1767983689.2640915,7.903211355209351,0,0.0,0,0,0,0,cot,1
27,⚡ Blitztastisch! Die elektrisierende Energieshow für Kinder,,0,0,0,0,0,0,0,1,0,1767983764.9593017,5.983509540557861,0,0.0,1,0,0,0,cot,1
28,Papier macht kreativ – Blumen basteln in der Gartenbaubibliothek,,0,0,0,0,0,0,0,1,0,1767983826.073296,7.783635139465332,0,0.0,1,0,0,0,cot,1
29,Quantum Walks vs. Drunkard‘s Walk – wie Quantenteilchen schneller ans Ziel kommen,"Die Veranstaltung um 23:30 Uhr, die sich im Haus der Physik befindet, ist nicht bekannt.",0,0,0,0,0,0,0,1,0,1767983906.960145,10.963268518447876,0,0.0,0,0,0,0,cot,1
